config_name	chrom_pair	score_name	n_contacts	top1_accuracy	same_cross_accuracy	contact_weighted_mean_score	eval_only_uses_phase_labels_for_scoring	call_score_uses_phase_labels
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr10__chr11	posterior_nearest_agreement_gap	579	0.259067358	0.507772021	0.870192191	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr10__chr12	posterior_nearest_agreement_gap	954	0.44129979	0.590146751	1.74255414	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr10__chr13	posterior_nearest_agreement_gap	1070	0.506542056	0.634579439	1.00825443	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr10__chr14	posterior_nearest_agreement_gap	523	0.265774379	0.487571702	0.68477728	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr10__chr15	posterior_nearest_agreement_gap	908	0.136563877	0.252202643	1.393529	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr10__chr16	posterior_nearest_agreement_gap	1086	0.425414365	0.555248619	1.25617782	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr10__chr17	posterior_nearest_agreement_gap	693	0.408369408	0.541125541	1.96570033	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr10__chr18	posterior_nearest_agreement_gap	585	0.2	0.482051282	0.824449404	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr10__chr19	posterior_nearest_agreement_gap	365	0.350684932	0.57260274	0.53351339	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr10__chrX	posterior_nearest_agreement_gap	304	0.309210526	0.519736842	1.87723209	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr11__chr12	posterior_nearest_agreement_gap	595	0.231932773	0.45210084	1.21287167	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr11__chr13	posterior_nearest_agreement_gap	1022	0.52446184	0.678082192	1.46755163	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr11__chr14	posterior_nearest_agreement_gap	903	0.199335548	0.57585825	2.36813647	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr11__chr15	posterior_nearest_agreement_gap	544	0.327205882	0.564338235	0.954384672	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr11__chr16	posterior_nearest_agreement_gap	413	0.237288136	0.457627119	1.73332737	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr11__chr17	posterior_nearest_agreement_gap	479	0.311064718	0.60960334	1.2610156	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr11__chr18	posterior_nearest_agreement_gap	424	0.308962264	0.558962264	1.41412601	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr11__chr19	posterior_nearest_agreement_gap	701	0.564907275	0.689015692	1.77909504	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr11__chrX	posterior_nearest_agreement_gap	864	0.25	0.37037037	1.61419846	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr12__chr13	posterior_nearest_agreement_gap	1950	0.581538462	0.672307692	1.10638469	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr12__chr14	posterior_nearest_agreement_gap	451	0.288248337	0.507760532	0.683107186	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr12__chr15	posterior_nearest_agreement_gap	928	0.126077586	0.205818966	2.16470326	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr12__chr16	posterior_nearest_agreement_gap	388	0.242268041	0.420103093	1.11233496	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr12__chr17	posterior_nearest_agreement_gap	798	0.369674185	0.492481203	1.00189707	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr12__chr18	posterior_nearest_agreement_gap	541	0.223659889	0.395563771	0.837787622	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr12__chr19	posterior_nearest_agreement_gap	631	0.508716323	0.597464342	0.645063216	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr12__chrX	posterior_nearest_agreement_gap	320	0.26875	0.53125	1.19101231	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr13__chr14	posterior_nearest_agreement_gap	737	0.412483039	0.564450475	1.0940981	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr13__chr15	posterior_nearest_agreement_gap	395	0.189873418	0.481012658	0.626583544	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr13__chr16	posterior_nearest_agreement_gap	798	0.598997494	0.726817043	1.99395372	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr13__chr17	posterior_nearest_agreement_gap	960	0.645833333	0.747916667	1.59581576	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr13__chr18	posterior_nearest_agreement_gap	808	0.294554455	0.429455446	1.79104175	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr13__chr19	posterior_nearest_agreement_gap	833	0.56062425	0.678271309	0.689366645	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr13__chrX	posterior_nearest_agreement_gap	462	0.335497835	0.53030303	1.22985984	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr14__chr15	posterior_nearest_agreement_gap	340	0.217647059	0.520588235	0.643776831	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr14__chr16	posterior_nearest_agreement_gap	334	0.230538922	0.502994012	1.26315524	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr14__chr17	posterior_nearest_agreement_gap	260	0.288461538	0.553846154	1.1247155	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr14__chr18	posterior_nearest_agreement_gap	681	0.531571219	0.635829662	1.17893105	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr14__chr19	posterior_nearest_agreement_gap	431	0.341067285	0.587006961	0.765365383	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr14__chrX	posterior_nearest_agreement_gap	244	0.299180328	0.512295082	1.28596182	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr15__chr16	posterior_nearest_agreement_gap	331	0.220543807	0.471299094	0.638676202	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr15__chr17	posterior_nearest_agreement_gap	904	0.272123894	0.83960177	2.65826327	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr15__chr18	posterior_nearest_agreement_gap	830	0.124096386	0.196385542	2.44948781	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr15__chr19	posterior_nearest_agreement_gap	390	0.597435897	0.733333333	1.44282995	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr15__chrX	posterior_nearest_agreement_gap	257	0.190661479	0.517509728	0.998253396	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr16__chr17	posterior_nearest_agreement_gap	310	0.232258065	0.519354839	0.659089886	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr16__chr18	posterior_nearest_agreement_gap	1135	0.721585903	0.80969163	1.79120852	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr16__chr19	posterior_nearest_agreement_gap	534	0.473782772	0.662921348	1.09088855	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr16__chrX	posterior_nearest_agreement_gap	222	0.279279279	0.536036036	1.15111615	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr17__chr18	posterior_nearest_agreement_gap	282	0.304964539	0.570921986	0.500415807	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr17__chr19	posterior_nearest_agreement_gap	426	0.464788732	0.730046948	0.97120285	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr17__chrX	posterior_nearest_agreement_gap	550	0.607272727	0.741818182	1.37730204	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr18__chr19	posterior_nearest_agreement_gap	450	0.555555556	0.642222222	0.812046176	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr18__chrX	posterior_nearest_agreement_gap	209	0.248803828	0.468899522	0.641766853	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr19__chrX	posterior_nearest_agreement_gap	143	0.258741259	0.629370629	0.429915558	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr1__chr10	posterior_nearest_agreement_gap	758	0.270448549	0.530343008	1.87534758	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr1__chr11	posterior_nearest_agreement_gap	1466	0.354024557	0.514324693	1.32861975	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr1__chr12	posterior_nearest_agreement_gap	815	0.274846626	0.506748466	0.967932508	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr1__chr13	posterior_nearest_agreement_gap	897	0.312151616	0.527313266	0.801742868	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr1__chr14	posterior_nearest_agreement_gap	607	0.285008237	0.489291598	1.38751185	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr1__chr15	posterior_nearest_agreement_gap	966	0.170807453	0.718426501	2.04075356	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr1__chr16	posterior_nearest_agreement_gap	548	0.302919708	0.523722628	1.16367099	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr1__chr17	posterior_nearest_agreement_gap	1142	0.398423818	0.677758319	0.846656628	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr1__chr18	posterior_nearest_agreement_gap	570	0.298245614	0.538596491	1.72059613	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr1__chr19	posterior_nearest_agreement_gap	347	0.293948127	0.518731988	0.690163801	1	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	chr1__chr2	posterior_nearest_agreement_gap	1440	0.390277778	0.589583333	1.05752897	1	0
