config_name	score_name	target_called_fraction	actual_called_contacts	actual_called_fraction	score_threshold	top1_accuracy	top1_recall	same_cross_accuracy	same_cross_recall	baseline_top1_accuracy	baseline_same_cross_accuracy	delta_top1_vs_all_trans	eval_only_uses_phase_labels_for_scoring	call_score_uses_phase_labels	call_score_uses_charm_or_reference
p9016_pcgamma1_prior0p65_power4_warmup10_sep_off	pmax	0.01	1447	0.0100502164	1	0.402211472	0.00404231231	0.514858328	0.00517443758	0.315460108	0.51620745	0.0867513638	1	0	0
p9016_pcgamma1_prior0p65_power4_warmup10_sep_off	pmax	0.02	2881	0.0200101405	0.999999881	0.369663311	0.0073970148	0.443248872	0.00886947221	0.315460108	0.51620745	0.0542032031	1	0	0
p9016_pcgamma1_prior0p65_power4_warmup10_sep_off	pmax	0.05	7199	0.0500010418	0.999997735	0.390609807	0.0195308973	0.46909293	0.0234551352	0.315460108	0.51620745	0.0751496987	1	0	0
p9016_pcgamma1_prior0p65_power4_warmup10_sep_off	pmax	0.1	14399	0.100009029	0.999931812	0.387526912	0.0387561902	0.486144871	0.0486188766	0.315460108	0.51620745	0.0720668034	1	0	0
p9016_pcgamma1_prior0p65_power4_warmup10_sep_off	pmax	0.2	28796	0.200004167	0.998041868	0.390193082	0.0780402425	0.514863175	0.102974781	0.315460108	0.51620745	0.0747329742	1	0	0
p9016_pcgamma1_prior0p65_power4_warmup10_sep_off	pmax	0.3	43194	0.300006251	0.99373287	0.369310552	0.110795474	0.517062555	0.155121999	0.315460108	0.51620745	0.0538504442	1	0	0
p9016_pcgamma1_prior0p65_power4_warmup10_sep_off	pmax	0.5	71989	0.500003473	0.979337454	0.344886024	0.17244421	0.518134715	0.259069157	0.315460108	0.51620745	0.029425916	1	0	0
p9016_pcgamma1_prior0p65_power4_warmup10_sep_off	pmax	0.75	107983	0.750001736	0.940278888	0.330311253	0.247734013	0.518720539	0.389041305	0.315460108	0.51620745	0.0148511445	1	0	0
p9016_pcgamma1_prior0p65_power4_warmup10_sep_off	pmax	1	143977	1	0.335169137	0.315460108	0.315460108	0.51620745	0.51620745	0.315460108	0.51620745	0	1	0	0
p9016_pcgamma1_prior0p65_power4_warmup10_sep_off	margin	0.01	1454	0.0100988352	0.999999991	0.405777166	0.00409787674	0.469050894	0.00473686769	0.315460108	0.51620745	0.0903170582	1	0	0
