CONFIG=p9016_pcgamma1_prior0p65_power4_warmup10_sep_off
gamma=1 min_sep=0 lambda_sep=0 lambda_copytrack=0 prior_lambda=0.65 prior_power=4 prior_warmup=10
minimal P9016: input=/shared/zliu/CHARM/CHARM_mesc/data/pairs/P9016.pairs.gz output_root=/mnt/ssd/zliu/phase3/test_res/022-20260619_004818-p9016_trans_pair_sharpen_warmup_1m/work_outputs/p9016_pcgamma1_prior0p65_power4_warmup10_sep_off config=p9016_pcgamma1_prior0p65_power4_warmup10_sep_off baseline=softall n_iter=100 relax_steps=100 relax_step=0.012 chain=0 init_mode=unphased_scaffold_split init_eps=0.5 init_noise=0 init_scale=10 init_seed=17 min_sep=0 lambda_sep=0 lambda_copytrack=0 trans_chr_pair_prior_lambda=0.64999998 trans_chr_pair_prior_eps=0.001 trans_chr_pair_prior_power=4 trans_chr_pair_prior_warmup_iter=10 d_scale_mode=posterior_count d_scale_input=posterior_count d_scale_formula=n_raw*posterior_prob^1 d_scale_gamma=1 d_scale_eps=1e-06 relax_backend=cpu
minimal P9016: stage 1/1 name=1m bin_size_bp=1000000 parent=0
[M::hk_map_read] read 1703888 pairs
[M::hk_bmap_gen] generated 2633 beads
[M::hk_bmap_gen] 489556 bin pairs
minimal P9016[1m]: build binned contacts
minimal P9016[1m]: init mode=unphased_scaffold_split seed=17 scale=10
[M::hk_fdg] mid_dist:1000000 max_nei:69
[M::hk_fdg1_cpu] iter:10 elapsed:0.32s rep_coef:0.2092 RMS_force:367.1874 n_rep:43.0820 energy:25.1082,6.6566,0.0049 dist:5.6169,6.6204,1.4501
[M::hk_fdg1_cpu] iter:20 elapsed:0.79s rep_coef:0.6615 RMS_force:336.9308 n_rep:157.7303 energy:7.7515,3.4068,0.0177 dist:3.4076,4.2658,1.4016
[M::hk_fdg1_cpu] iter:30 elapsed:1.74s rep_coef:0.9352 RMS_force:226.0828 n_rep:592.3505 energy:1.8327,1.0566,0.0354 dist:1.9896,2.3234,1.2554
[M::hk_fdg1_cpu] iter:40 elapsed:3.14s rep_coef:0.9907 RMS_force:132.8226 n_rep:808.7839 energy:0.5357,0.4158,0.0366 dist:1.4081,1.7237,1.2560
[M::hk_fdg1_cpu] iter:50 elapsed:4.61s rep_coef:0.9987 RMS_force:99.3491 n_rep:815.5837 energy:0.1678,0.2703,0.0325 dist:1.0643,1.6062,1.3142
minimal P9016[1m]: run softall, n_iter=100 relax_steps=100 relax_step=0.012 relax_backend=cpu
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 287142 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 286178 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 270723 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 256944 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 245440 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 236889 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 230788 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 225542 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221963 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 219565 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 223647 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 224906 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 224431 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 223338 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 222652 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 222388 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 222345 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 222056 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221987 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221904 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221891 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221844 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221870 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221916 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221907 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221889 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221853 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221830 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221818 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221788 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221771 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221748 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221718 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221676 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221651 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221607 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221595 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221582 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221535 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221500 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221478 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221470 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221465 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221453 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221435 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221409 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221408 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221401 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221367 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221356 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221354 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221339 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221331 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221322 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221331 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221311 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221290 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221271 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221270 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221257 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221252 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221246 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221236 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221224 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221223 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221219 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221207 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221184 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221186 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221173 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221165 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221153 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221144 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221141 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221130 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221132 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221137 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221133 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221130 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221119 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221121 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221107 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221097 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221084 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221081 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221076 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221076 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221077 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221062 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221063 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221058 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221051 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221045 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221039 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221034 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221024 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221024 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221017 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221020 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221019 bin pairs
