CONFIG=p9016_pcgamma1_prior0p5_power2_warmup10_sep_off
gamma=1 min_sep=0 lambda_sep=0 lambda_copytrack=0 prior_lambda=0.5 prior_power=2 prior_warmup=10
minimal P9016: input=/shared/zliu/CHARM/CHARM_mesc/data/pairs/P9016.pairs.gz output_root=/mnt/ssd/zliu/phase3/test_res/022-20260619_004818-p9016_trans_pair_sharpen_warmup_1m/work_outputs/p9016_pcgamma1_prior0p5_power2_warmup10_sep_off config=p9016_pcgamma1_prior0p5_power2_warmup10_sep_off baseline=softall n_iter=100 relax_steps=100 relax_step=0.012 chain=0 init_mode=unphased_scaffold_split init_eps=0.5 init_noise=0 init_scale=10 init_seed=17 min_sep=0 lambda_sep=0 lambda_copytrack=0 trans_chr_pair_prior_lambda=0.5 trans_chr_pair_prior_eps=0.001 trans_chr_pair_prior_power=2 trans_chr_pair_prior_warmup_iter=10 d_scale_mode=posterior_count d_scale_input=posterior_count d_scale_formula=n_raw*posterior_prob^1 d_scale_gamma=1 d_scale_eps=1e-06 relax_backend=cpu
minimal P9016: stage 1/1 name=1m bin_size_bp=1000000 parent=0
[M::hk_map_read] read 1703888 pairs
[M::hk_bmap_gen] generated 2633 beads
[M::hk_bmap_gen] 489556 bin pairs
minimal P9016[1m]: build binned contacts
minimal P9016[1m]: init mode=unphased_scaffold_split seed=17 scale=10
[M::hk_fdg] mid_dist:1000000 max_nei:69
[M::hk_fdg1_cpu] iter:10 elapsed:0.33s rep_coef:0.2092 RMS_force:367.1874 n_rep:43.0820 energy:25.1082,6.6566,0.0049 dist:5.6169,6.6204,1.4501
[M::hk_fdg1_cpu] iter:20 elapsed:0.80s rep_coef:0.6615 RMS_force:336.9308 n_rep:157.7303 energy:7.7515,3.4068,0.0177 dist:3.4076,4.2658,1.4016
[M::hk_fdg1_cpu] iter:30 elapsed:1.76s rep_coef:0.9352 RMS_force:226.0828 n_rep:592.3505 energy:1.8327,1.0566,0.0354 dist:1.9896,2.3234,1.2554
[M::hk_fdg1_cpu] iter:40 elapsed:3.18s rep_coef:0.9907 RMS_force:132.8226 n_rep:808.7839 energy:0.5357,0.4158,0.0366 dist:1.4081,1.7237,1.2560
[M::hk_fdg1_cpu] iter:50 elapsed:4.73s rep_coef:0.9987 RMS_force:99.3491 n_rep:815.5837 energy:0.1678,0.2703,0.0325 dist:1.0643,1.6062,1.3142
minimal P9016[1m]: run softall, n_iter=100 relax_steps=100 relax_step=0.012 relax_backend=cpu
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 287142 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 286178 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 270723 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 256944 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 245440 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 236889 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 230788 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 225542 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221963 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 219565 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221656 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 222437 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 222481 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 222201 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221765 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221534 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221422 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221340 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221172 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221004 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220978 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220954 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221060 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 221081 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220990 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220897 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220891 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220855 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220852 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220837 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220791 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220733 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220777 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220774 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220729 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220696 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220696 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220709 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220689 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220672 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220707 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220675 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220688 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220680 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220665 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220653 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220623 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220618 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220607 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220584 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220561 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220547 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220509 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220497 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220487 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220479 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220472 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220471 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220466 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220459 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220440 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220425 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220416 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220416 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220412 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220397 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220381 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220377 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220358 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220369 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220366 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220355 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220354 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220343 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220350 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220351 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220338 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220335 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220333 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220326 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220314 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220307 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220307 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220310 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220306 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220307 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220297 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220300 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220292 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220283 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220267 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220252 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220253 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220248 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220242 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220239 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220247 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220239 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220246 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220235 bin pairs
