config_name	chrom_pair	score_name	n_contacts	top1_accuracy	same_cross_accuracy	contact_weighted_mean_score	eval_only_uses_phase_labels_for_scoring	call_score_uses_phase_labels
p9016_pcgamma1_td0p5_normdir0p003_lct0p03_gct0p003	chr10__chr11	posterior_nearest_agreement_gap	579	0.250431779	0.506044905	0.863384478	1	0
p9016_pcgamma1_td0p5_normdir0p003_lct0p03_gct0p003	chr10__chr12	posterior_nearest_agreement_gap	954	0.266247379	0.405660377	1.63678052	1	0
p9016_pcgamma1_td0p5_normdir0p003_lct0p03_gct0p003	chr10__chr13	posterior_nearest_agreement_gap	1070	0.505607477	0.634579439	1.0389917	1	0
p9016_pcgamma1_td0p5_normdir0p003_lct0p03_gct0p003	chr10__chr14	posterior_nearest_agreement_gap	523	0.261950287	0.487571702	0.781702734	1	0
p9016_pcgamma1_td0p5_normdir0p003_lct0p03_gct0p003	chr10__chr15	posterior_nearest_agreement_gap	908	0.135462555	0.247797357	1.35077602	1	0
p9016_pcgamma1_td0p5_normdir0p003_lct0p03_gct0p003	chr10__chr16	posterior_nearest_agreement_gap	1086	0.369244936	0.490791897	1.27751723	1	0
p9016_pcgamma1_td0p5_normdir0p003_lct0p03_gct0p003	chr10__chr17	posterior_nearest_agreement_gap	693	0.402597403	0.535353535	1.93561635	1	0
p9016_pcgamma1_td0p5_normdir0p003_lct0p03_gct0p003	chr10__chr18	posterior_nearest_agreement_gap	585	0.18974359	0.466666667	0.82877015	1	0
p9016_pcgamma1_td0p5_normdir0p003_lct0p03_gct0p003	chr10__chr19	posterior_nearest_agreement_gap	365	0.35890411	0.578082192	0.548826984	1	0
p9016_pcgamma1_td0p5_normdir0p003_lct0p03_gct0p003	chr10__chrX	posterior_nearest_agreement_gap	304	0.305921053	0.516447368	1.81393795	1	0
p9016_pcgamma1_td0p5_normdir0p003_lct0p03_gct0p003	chr11__chr12	posterior_nearest_agreement_gap	595	0.267226891	0.549579832	1.20720687	1	0
p9016_pcgamma1_td0p5_normdir0p003_lct0p03_gct0p003	chr11__chr13	posterior_nearest_agreement_gap	1022	0.52446184	0.680039139	1.47194989	1	0
p9016_pcgamma1_td0p5_normdir0p003_lct0p03_gct0p003	chr11__chr14	posterior_nearest_agreement_gap	903	0.200442968	0.57585825	2.37030625	1	0
p9016_pcgamma1_td0p5_normdir0p003_lct0p03_gct0p003	chr11__chr15	posterior_nearest_agreement_gap	544	0.318014706	0.556985294	0.971408484	1	0
p9016_pcgamma1_td0p5_normdir0p003_lct0p03_gct0p003	chr11__chr16	posterior_nearest_agreement_gap	413	0.237288136	0.457627119	1.75057572	1	0
p9016_pcgamma1_td0p5_normdir0p003_lct0p03_gct0p003	chr11__chr17	posterior_nearest_agreement_gap	479	0.315240084	0.60960334	1.25631939	1	0
p9016_pcgamma1_td0p5_normdir0p003_lct0p03_gct0p003	chr11__chr18	posterior_nearest_agreement_gap	424	0.320754717	0.573113208	1.4092529	1	0
p9016_pcgamma1_td0p5_normdir0p003_lct0p03_gct0p003	chr11__chr19	posterior_nearest_agreement_gap	701	0.562054208	0.684736091	1.76370252	1	0
p9016_pcgamma1_td0p5_normdir0p003_lct0p03_gct0p003	chr11__chrX	posterior_nearest_agreement_gap	864	0.253472222	0.373842593	1.6030945	1	0
p9016_pcgamma1_td0p5_normdir0p003_lct0p03_gct0p003	chr12__chr13	posterior_nearest_agreement_gap	1950	0.160512821	0.328717949	1.11347033	1	0
p9016_pcgamma1_td0p5_normdir0p003_lct0p03_gct0p003	chr12__chr14	posterior_nearest_agreement_gap	451	0.228381375	0.492239468	0.626824844	1	0
p9016_pcgamma1_td0p5_normdir0p003_lct0p03_gct0p003	chr12__chr15	posterior_nearest_agreement_gap	928	0.671336207	0.798491379	2.09960121	1	0
