config_name	chrom_pair	score_name	n_contacts	top1_accuracy	same_cross_accuracy	contact_weighted_mean_score	eval_only_uses_phase_labels_for_scoring	call_score_uses_phase_labels
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	chr10__chr11	posterior_nearest_agreement_gap	579	0.21761658	0.497409326	0.159953008	1	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	chr10__chr12	posterior_nearest_agreement_gap	954	0.0870020964	0.230607966	1.70606792	1	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	chr10__chr13	posterior_nearest_agreement_gap	1070	0.487850467	0.602803738	1.17816181	1	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	chr10__chr14	posterior_nearest_agreement_gap	523	0.265774379	0.481835564	0.918961326	1	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	chr10__chr15	posterior_nearest_agreement_gap	908	0.126651982	0.22907489	0.847450855	1	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	chr10__chr16	posterior_nearest_agreement_gap	1086	0.273480663	0.395948435	1.58857742	1	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	chr10__chr17	posterior_nearest_agreement_gap	693	0.116883117	0.27994228	1.1449405	1	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	chr10__chr18	posterior_nearest_agreement_gap	585	0.362393162	0.577777778	0.804083301	1	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	chr10__chr19	posterior_nearest_agreement_gap	365	0.153424658	0.512328767	1.3192217	1	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	chr10__chrX	posterior_nearest_agreement_gap	304	0.236842105	0.453947368	1.36929484	1	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	chr11__chr12	posterior_nearest_agreement_gap	595	0.255462185	0.541176471	2.84081111	1	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	chr11__chr13	posterior_nearest_agreement_gap	1022	0.136007828	0.772015656	2.64131241	1	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	chr11__chr14	posterior_nearest_agreement_gap	903	0.531561462	0.642303433	2.82869667	1	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	chr11__chr15	posterior_nearest_agreement_gap	544	0.384191176	0.632352941	1.7463677	1	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	chr11__chr16	posterior_nearest_agreement_gap	413	0.222760291	0.455205811	2.05450971	1	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	chr11__chr17	posterior_nearest_agreement_gap	479	0.252609603	0.607515658	2.38580285	1	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	chr11__chr18	posterior_nearest_agreement_gap	424	0.318396226	0.573113208	1.54925943	1	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	chr11__chr19	posterior_nearest_agreement_gap	701	0.201141227	0.318116976	2.1301313	1	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	chr11__chrX	posterior_nearest_agreement_gap	864	0.649305556	0.771990741	1.13818527	1	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	chr12__chr13	posterior_nearest_agreement_gap	1950	0.0635897436	0.450769231	1.88835757	1	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	chr12__chr14	posterior_nearest_agreement_gap	451	0.203991131	0.467849224	1.09456331	1	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	chr12__chr15	posterior_nearest_agreement_gap	928	0.709051724	0.827586207	2.58034222	1	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	chr12__chr16	posterior_nearest_agreement_gap	388	0.226804124	0.572164948	2.04788961	1	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	chr12__chr17	posterior_nearest_agreement_gap	798	0.241854637	0.547619048	2.09519599	1	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	chr12__chr18	posterior_nearest_agreement_gap	541	0.229205176	0.358595194	0.787518673	1	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	chr12__chr19	posterior_nearest_agreement_gap	631	0.150554675	0.757527734	0.92778538	1	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	chr12__chrX	posterior_nearest_agreement_gap	320	0.2625	0.603125	1.22394429	1	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	chr13__chr14	posterior_nearest_agreement_gap	737	0.198100407	0.369063772	1.58075247	1	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	chr13__chr15	posterior_nearest_agreement_gap	395	0.235443038	0.526582278	0.888409189	1	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	chr13__chr16	posterior_nearest_agreement_gap	798	0.604010025	0.731829574	2.790374	1	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	chr13__chr17	posterior_nearest_agreement_gap	960	0.630208333	0.730208333	1.1240874	1	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	chr13__chr18	posterior_nearest_agreement_gap	808	0.607673267	0.712871287	1.69459343	1	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	chr13__chr19	posterior_nearest_agreement_gap	833	0.697478992	0.783913565	1.55739306	1	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	chr13__chrX	posterior_nearest_agreement_gap	462	0.196969697	0.398268398	0.948895514	1	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	chr14__chr15	posterior_nearest_agreement_gap	340	0.205882353	0.544117647	0.382227746	1	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	chr14__chr16	posterior_nearest_agreement_gap	334	0.24251497	0.51497006	0.181344986	1	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	chr14__chr17	posterior_nearest_agreement_gap	260	0.230769231	0.523076923	1.63941473	1	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	chr14__chr18	posterior_nearest_agreement_gap	681	0.179148311	0.276064611	1.14195442	1	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	chr14__chr19	posterior_nearest_agreement_gap	431	0.308584687	0.598607889	1.8035887	1	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	chr14__chrX	posterior_nearest_agreement_gap	244	0.266393443	0.504098361	0.131383388	1	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	chr15__chr16	posterior_nearest_agreement_gap	331	0.190332326	0.483383686	0.976669954	1	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	chr15__chr17	posterior_nearest_agreement_gap	904	0.275442478	0.846238938	1.32773733	1	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	chr15__chr18	posterior_nearest_agreement_gap	830	0.118072289	0.827710843	2.63400604	1	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	chr15__chr19	posterior_nearest_agreement_gap	390	0.125641026	0.241025641	1.33623963	1	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	chr15__chrX	posterior_nearest_agreement_gap	257	0.26459144	0.525291829	2.02532147	1	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	chr16__chr17	posterior_nearest_agreement_gap	310	0.209677419	0.525806452	1.18432422	1	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	chr16__chr18	posterior_nearest_agreement_gap	1135	0.0863436123	0.162114537	2.21962665	1	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	chr16__chr19	posterior_nearest_agreement_gap	534	0.0823970037	0.383895131	1.6801213	1	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	chr16__chrX	posterior_nearest_agreement_gap	222	0.27027027	0.563063063	0.442898541	1	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	chr17__chr18	posterior_nearest_agreement_gap	282	0.156028369	0.421985816	-0.0411551282	1	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	chr17__chr19	posterior_nearest_agreement_gap	426	0.55399061	0.685446009	1.40615287	1	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	chr17__chrX	posterior_nearest_agreement_gap	550	0.14	0.236363636	1.69297218	1	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	chr18__chr19	posterior_nearest_agreement_gap	450	0.244444444	0.328888889	0.769334025	1	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	chr18__chrX	posterior_nearest_agreement_gap	209	0.272727273	0.483253589	1.7499806	1	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	chr19__chrX	posterior_nearest_agreement_gap	143	0.237762238	0.41958042	0.605261748	1	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	chr1__chr10	posterior_nearest_agreement_gap	758	0.265171504	0.526385224	1.15374648	1	0
