config_name	score_name	target_called_fraction	actual_called_contacts	actual_called_fraction	score_threshold	top1_accuracy	top1_recall	same_cross_accuracy	same_cross_recall	baseline_top1_accuracy	baseline_same_cross_accuracy	delta_top1_vs_all_trans	eval_only_uses_phase_labels_for_scoring	call_score_uses_phase_labels	call_score_uses_charm_or_reference
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	pmax	0.01	1469	0.0102030185	1	0.443158611	0.00452155553	0.558202859	0.00569535412	0.308236732	0.515818499	0.134921879	1	0	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	pmax	0.02	2880	0.020003195	0.999999881	0.418055556	0.00836244678	0.547569444	0.0109531383	0.308236732	0.515818499	0.109818823	1	0	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	pmax	0.05	7200	0.0500079874	0.999996185	0.437916667	0.0218993311	0.564861111	0.0282475673	0.308236732	0.515818499	0.129679934	1	0	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	pmax	0.1	14400	0.100015975	0.999886155	0.424375	0.0424442793	0.549097222	0.0549184939	0.308236732	0.515818499	0.116138268	1	0	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	pmax	0.2	28798	0.200018058	0.995931923	0.395860824	0.0791793134	0.536148344	0.107239351	0.308236732	0.515818499	0.0876240914	1	0	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	pmax	0.3	43194	0.300006251	0.987666965	0.3675742	0.110274558	0.532898088	0.159872757	0.308236732	0.515818499	0.0593374679	1	0	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	pmax	0.5	71989	0.500003473	0.962509692	0.341010432	0.1705064	0.525608079	0.262805865	0.308236732	0.515818499	0.0327736999	1	0	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	pmax	0.75	107983	0.750001736	0.895937204	0.321735829	0.24130243	0.519600307	0.389701133	0.308236732	0.515818499	0.0134990965	1	0	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	pmax	1	143977	1	0.307819635	0.308236732	0.308236732	0.515818499	0.515818499	0.308236732	0.515818499	0	1	0	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	margin	0.01	1443	0.0100224341	0.99999998	0.413721414	0.00414649562	0.532917533	0.00534113088	0.308236732	0.515818499	0.105484681	1	0	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	margin	0.02	2880	0.020003195	0.999999704	0.418055556	0.00836244678	0.547569444	0.0109531383	0.308236732	0.515818499	0.109818823	1	0	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	margin	0.05	7208	0.0500635518	0.999992655	0.437430633	0.0218993311	0.567008879	0.0283864784	0.308236732	0.515818499	0.1291939	1	0	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	margin	0.1	14399	0.100009029	0.999788648	0.423223835	0.0423262049	0.546774082	0.0546823451	0.308236732	0.515818499	0.114987103	1	0	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	margin	0.2	28797	0.200011113	0.992941956	0.394763343	0.0789570556	0.535576623	0.107121276	0.308236732	0.515818499	0.0865266111	1	0	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	margin	0.3	43196	0.300020142	0.978962833	0.367603482	0.110288449	0.532665062	0.159810247	0.308236732	0.515818499	0.0593667495	1	0	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	margin	0.5	71989	0.500003473	0.935527523	0.340885413	0.17044389	0.525524733	0.262764192	0.308236732	0.515818499	0.0326486808	1	0	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	margin	0.75	107983	0.750001736	0.818317927	0.321411704	0.241059336	0.519655872	0.389742806	0.308236732	0.515818499	0.0131749714	1	0	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	margin	1	143977	1	1.3262e-05	0.308236732	0.308236732	0.515818499	0.515818499	0.308236732	0.515818499	0	1	0	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	neg_entropy	0.01	1446	0.0100432708	-4.1692769e-07	0.430843707	0.00432708002	0.532503458	0.00534807643	0.308236732	0.515818499	0.122606975	1	0	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	neg_entropy	0.02	2880	0.020003195	-3.22002683e-06	0.422222222	0.00844579343	0.545833333	0.0109184106	0.308236732	0.515818499	0.11398549	1	0	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	neg_entropy	0.05	7199	0.0500010418	-5.25239259e-05	0.436449507	0.0218229301	0.562578136	0.0281294929	0.308236732	0.515818499	0.128212775	1	0	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	neg_entropy	0.1	14409	0.100078485	-0.00118751006	0.42404053	0.0424373337	0.548268443	0.054869875	0.308236732	0.515818499	0.115803798	1	0	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	neg_entropy	0.2	28796	0.200004167	-0.028703413	0.395888318	0.0791793134	0.536116127	0.10722546	0.308236732	0.515818499	0.0876515856	1	0	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	neg_entropy	0.3	43194	0.300006251	-0.073996879	0.367458443	0.11023983	0.53243506	0.159733846	0.308236732	0.515818499	0.059221711	1	0	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	neg_entropy	0.5	71990	0.500010418	-0.182011534	0.341019586	0.170513346	0.525572996	0.262791974	0.308236732	0.515818499	0.0327828538	1	0	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	neg_entropy	0.75	107983	0.750001736	-0.39201776	0.321809915	0.241357995	0.519461397	0.38959695	0.308236732	0.515818499	0.0135731823	1	0	0
p9016_pcgamma1_prior0p5_power4_warmup20_sep_off	neg_entropy	1	143977	1	-1.36921868	0.308236732	0.308236732	0.515818499	0.515818499	0.308236732	0.515818499	0	1	0	0
