config_name	chrom_pair	score_name	n_contacts	top1_accuracy	same_cross_accuracy	contact_weighted_mean_score	eval_only_uses_phase_labels_for_scoring	call_score_uses_phase_labels
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr10__chr11	posterior_nearest_agreement_gap	579	0.202072539	0.469775475	0.391819505	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr10__chr12	posterior_nearest_agreement_gap	954	0.0870020964	0.230607966	2.38562044	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr10__chr13	posterior_nearest_agreement_gap	1070	0.487850467	0.603738318	0.896145401	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr10__chr14	posterior_nearest_agreement_gap	523	0.261950287	0.478011472	0.675244488	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr10__chr15	posterior_nearest_agreement_gap	908	0.126651982	0.77092511	0.910076311	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr10__chr16	posterior_nearest_agreement_gap	1086	0.273480663	0.395948435	1.97406625	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr10__chr17	posterior_nearest_agreement_gap	693	0.116883117	0.27994228	1.43744251	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr10__chr18	posterior_nearest_agreement_gap	585	0.353846154	0.569230769	1.18705243	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr10__chr19	posterior_nearest_agreement_gap	365	0.301369863	0.476712329	0.552523128	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr10__chrX	posterior_nearest_agreement_gap	304	0.286184211	0.549342105	1.87583743	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr11__chr12	posterior_nearest_agreement_gap	595	0.255462185	0.541176471	2.49234544	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr11__chr13	posterior_nearest_agreement_gap	1022	0.136007828	0.772015656	2.74127633	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr11__chr14	posterior_nearest_agreement_gap	903	0.531561462	0.642303433	2.58673178	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr11__chr15	posterior_nearest_agreement_gap	544	0.180147059	0.367647059	1.49690906	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr11__chr16	posterior_nearest_agreement_gap	413	0.222760291	0.455205811	2.4485373	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr11__chr17	posterior_nearest_agreement_gap	479	0.252609603	0.607515658	2.70234288	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr11__chr18	posterior_nearest_agreement_gap	424	0.318396226	0.573113208	1.02089256	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr11__chr19	posterior_nearest_agreement_gap	701	0.57489301	0.681883024	2.720109	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr11__chrX	posterior_nearest_agreement_gap	864	0.134259259	0.224537037	1.30715391	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr12__chr13	posterior_nearest_agreement_gap	1950	0.0635897436	0.450769231	2.36980776	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr12__chr14	posterior_nearest_agreement_gap	451	0.203991131	0.467849224	1.33379754	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr12__chr15	posterior_nearest_agreement_gap	928	0.0862068966	0.172413793	3.78887191	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr12__chr16	posterior_nearest_agreement_gap	388	0.226804124	0.572164948	2.49481442	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr12__chr17	posterior_nearest_agreement_gap	798	0.241854637	0.547619048	1.78214802	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr12__chr18	posterior_nearest_agreement_gap	541	0.225508318	0.358595194	1.54011963	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr12__chr19	posterior_nearest_agreement_gap	631	0.141045959	0.77496038	2.17496597	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr12__chrX	posterior_nearest_agreement_gap	320	0.18125	0.396875	2.31930704	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr13__chr14	posterior_nearest_agreement_gap	737	0.198100407	0.369063772	1.67928279	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr13__chr15	posterior_nearest_agreement_gap	395	0.318987342	0.473417722	0.988316671	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr13__chr16	posterior_nearest_agreement_gap	798	0.604010025	0.731829574	2.86238646	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr13__chr17	posterior_nearest_agreement_gap	960	0.629166667	0.730208333	0.957646695	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr13__chr18	posterior_nearest_agreement_gap	808	0.607673267	0.712871287	1.53810305	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr13__chr19	posterior_nearest_agreement_gap	833	0.140456182	0.216086435	2.08402643	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr13__chrX	posterior_nearest_agreement_gap	462	0.406926407	0.588744589	1.04025748	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr14__chr15	posterior_nearest_agreement_gap	340	0.205882353	0.541176471	0.601209795	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr14__chr16	posterior_nearest_agreement_gap	334	0.230538922	0.479041916	0.287576535	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr14__chr17	posterior_nearest_agreement_gap	260	0.230769231	0.523076923	1.67630443	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr14__chr18	posterior_nearest_agreement_gap	681	0.174743025	0.276064611	1.90576973	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr14__chr19	posterior_nearest_agreement_gap	431	0.157772622	0.401392111	1.39804719	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr14__chrX	posterior_nearest_agreement_gap	244	0.217213115	0.5	0.691964647	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr15__chr16	posterior_nearest_agreement_gap	331	0.29305136	0.516616314	1.01632608	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr15__chr17	posterior_nearest_agreement_gap	904	0.0962389381	0.154867257	1.52156275	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr15__chr18	posterior_nearest_agreement_gap	830	0.112048193	0.172289157	2.56342754	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr15__chr19	posterior_nearest_agreement_gap	390	0.115384615	0.233333333	2.53238804	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr15__chrX	posterior_nearest_agreement_gap	257	0.260700389	0.525291829	2.21485658	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr16__chr17	posterior_nearest_agreement_gap	310	0.209677419	0.525806452	1.76068799	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr16__chr18	posterior_nearest_agreement_gap	1135	0.0863436123	0.162114537	2.4488937	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr16__chr19	posterior_nearest_agreement_gap	534	0.5	0.632958801	0.924886026	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr16__chrX	posterior_nearest_agreement_gap	222	0.153153153	0.445945946	0.31789276	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr17__chr18	posterior_nearest_agreement_gap	282	0.159574468	0.432624113	0.128448122	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr17__chr19	posterior_nearest_agreement_gap	426	0.605633803	0.755868545	2.03462722	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr17__chrX	posterior_nearest_agreement_gap	550	0.654545455	0.763636364	1.69595859	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr18__chr19	posterior_nearest_agreement_gap	450	0.564444444	0.671111111	0.564463474	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr18__chrX	posterior_nearest_agreement_gap	209	0.28708134	0.516746411	1.5878871	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr19__chrX	posterior_nearest_agreement_gap	143	0.181818182	0.41958042	1.38439879	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr1__chr10	posterior_nearest_agreement_gap	758	0.265171504	0.526385224	2.49182889	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr1__chr11	posterior_nearest_agreement_gap	1466	0.542974079	0.656889495	0.940441893	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr1__chr12	posterior_nearest_agreement_gap	815	0.181595092	0.483435583	1.16674177	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr1__chr13	posterior_nearest_agreement_gap	897	0.286510591	0.498327759	0.855012575	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr1__chr14	posterior_nearest_agreement_gap	607	0.247116969	0.510708402	1.32186822	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr1__chr15	posterior_nearest_agreement_gap	966	0.541407867	0.699792961	1.15924115	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr1__chr16	posterior_nearest_agreement_gap	548	0.291970803	0.509124088	0.789860785	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr1__chr17	posterior_nearest_agreement_gap	1142	0.50525394	0.706654991	1.33437636	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr1__chr18	posterior_nearest_agreement_gap	570	0.259649123	0.538596491	0.392379752	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr1__chr19	posterior_nearest_agreement_gap	347	0.253602305	0.518731988	0.513876817	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr1__chr2	posterior_nearest_agreement_gap	1440	0.470138889	0.670138889	1.26162417	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr1__chr3	posterior_nearest_agreement_gap	1036	0.236486486	0.441119691	0.649438639	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr1__chr4	posterior_nearest_agreement_gap	1167	0.477292202	0.616966581	2.62296465	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr1__chr5	posterior_nearest_agreement_gap	865	0.255491329	0.468208092	0.868807592	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr1__chr6	posterior_nearest_agreement_gap	1600	0.59375	0.71375	1.58079053	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr1__chr7	posterior_nearest_agreement_gap	778	0.272493573	0.476863753	2.57569922	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr1__chr8	posterior_nearest_agreement_gap	1480	0.156081081	0.287162162	1.63575485	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr1__chr9	posterior_nearest_agreement_gap	1116	0.244623656	0.421146953	0.898266232	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr1__chrX	posterior_nearest_agreement_gap	1233	0.307380373	0.707218167	0.806188522	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr2__chr10	posterior_nearest_agreement_gap	664	0.281626506	0.513554217	0.577075631	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr2__chr11	posterior_nearest_agreement_gap	940	0.236170213	0.640425532	0.469039304	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr2__chr12	posterior_nearest_agreement_gap	701	0.282453638	0.530670471	0.768293598	1	0
p9016_pcgamma1_prior0p5_power2_warmup10_sep_off	chr2__chr13	posterior_nearest_agreement_gap	715	0.262937063	0.518881119	0.708253583	1	0
