config_name	chrom_pair	score_name	n_contacts	top1_accuracy	same_cross_accuracy	contact_weighted_mean_score	eval_only_uses_phase_labels_for_scoring	call_score_uses_phase_labels
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	chr10__chr11	posterior_nearest_agreement_gap	579	0.203799655	0.483592401	0.15578761	1	0
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	chr10__chr12	posterior_nearest_agreement_gap	954	0.0870020964	0.230607966	2.55464093	1	0
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	chr10__chr13	posterior_nearest_agreement_gap	1070	0.487850467	0.603738318	1.12501068	1	0
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	chr10__chr14	posterior_nearest_agreement_gap	523	0.260038241	0.476099426	0.61165144	1	0
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	chr10__chr15	posterior_nearest_agreement_gap	908	0.123348018	0.77092511	0.980100835	1	0
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	chr10__chr16	posterior_nearest_agreement_gap	1086	0.273480663	0.395948435	1.84120741	1	0
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	chr10__chr17	posterior_nearest_agreement_gap	693	0.118326118	0.27994228	1.27585183	1	0
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	chr10__chr18	posterior_nearest_agreement_gap	585	0.358974359	0.570940171	0.901347463	1	0
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	chr10__chr19	posterior_nearest_agreement_gap	365	0.306849315	0.487671233	1.12567583	1	0
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	chr10__chrX	posterior_nearest_agreement_gap	304	0.286184211	0.549342105	1.51011692	1	0
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	chr11__chr12	posterior_nearest_agreement_gap	595	0.255462185	0.541176471	2.86062861	1	0
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	chr11__chr13	posterior_nearest_agreement_gap	1022	0.136007828	0.772015656	2.643966	1	0
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	chr11__chr14	posterior_nearest_agreement_gap	903	0.531561462	0.642303433	2.78540204	1	0
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	chr11__chr15	posterior_nearest_agreement_gap	544	0.180147059	0.367647059	1.88852883	1	0
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	chr11__chr16	posterior_nearest_agreement_gap	413	0.222760291	0.455205811	2.59133969	1	0
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	chr11__chr17	posterior_nearest_agreement_gap	479	0.252609603	0.607515658	2.33741315	1	0
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	chr11__chr18	posterior_nearest_agreement_gap	424	0.318396226	0.575471698	1.7871169	1	0
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	chr11__chr19	posterior_nearest_agreement_gap	701	0.57489301	0.681883024	2.12140927	1	0
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	chr11__chrX	posterior_nearest_agreement_gap	864	0.140046296	0.228009259	1.31974584	1	0
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	chr12__chr13	posterior_nearest_agreement_gap	1950	0.0635897436	0.450769231	2.13060285	1	0
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	chr12__chr14	posterior_nearest_agreement_gap	451	0.203991131	0.467849224	1.41683841	1	0
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	chr12__chr15	posterior_nearest_agreement_gap	928	0.0862068966	0.172413793	3.95162147	1	0
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	chr12__chr16	posterior_nearest_agreement_gap	388	0.226804124	0.572164948	2.1648797	1	0
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	chr12__chr17	posterior_nearest_agreement_gap	798	0.241854637	0.54887218	1.71911742	1	0
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	chr12__chr18	posterior_nearest_agreement_gap	541	0.225508318	0.358595194	1.66670888	1	0
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	chr12__chr19	posterior_nearest_agreement_gap	631	0.0681458003	0.364500792	0.751557502	1	0
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	chr12__chrX	posterior_nearest_agreement_gap	320	0.18125	0.396875	2.01536971	1	0
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	chr13__chr14	posterior_nearest_agreement_gap	737	0.198100407	0.369063772	1.4930039	1	0
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	chr13__chr15	posterior_nearest_agreement_gap	395	0.318987342	0.473417722	0.772805711	1	0
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	chr13__chr16	posterior_nearest_agreement_gap	798	0.604010025	0.731829574	2.95404005	1	0
