config_name	score_name	target_called_fraction	actual_called_contacts	actual_called_fraction	score_threshold	top1_accuracy	top1_recall	same_cross_accuracy	same_cross_recall	baseline_top1_accuracy	baseline_same_cross_accuracy	delta_top1_vs_all_trans	eval_only_uses_phase_labels_for_scoring	call_score_uses_phase_labels	call_score_uses_charm_or_reference
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	pmax	0.01	1458	0.0101266174	1	0.304526749	0.00308382589	0.410150892	0.00415344117	0.300061815	0.51219292	0.00446493354	1	0	0
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	pmax	0.02	2881	0.0200101405	0.999999881	0.323845887	0.0064802017	0.478306144	0.00957097314	0.300061815	0.51219292	0.0237840714	1	0	0
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	pmax	0.05	7206	0.0500496607	0.999997735	0.358034971	0.0179195288	0.50596725	0.0253234892	0.300061815	0.51219292	0.0579731554	1	0	0
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	pmax	0.1	14403	0.100036811	0.999918938	0.377213081	0.0377351938	0.528501007	0.0528695556	0.300061815	0.51219292	0.0771512652	1	0	0
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	pmax	0.2	28796	0.200004167	0.997159123	0.368940131	0.0737895636	0.528997083	0.105801621	0.300061815	0.51219292	0.0688783151	1	0	0
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	pmax	0.3	43194	0.300006251	0.990531027	0.347756633	0.104329164	0.524193175	0.157261229	0.300061815	0.51219292	0.0476948174	1	0	0
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	pmax	0.5	71990	0.500010418	0.967650533	0.327628837	0.163817832	0.52207251	0.261041694	0.300061815	0.51219292	0.0275670219	1	0	0
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	pmax	0.75	107983	0.750001736	0.903439939	0.313243751	0.234933357	0.517988943	0.388492606	0.300061815	0.51219292	0.0131819359	1	0	0
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	pmax	1	143977	1	0.285554171	0.300061815	0.300061815	0.51219292	0.51219292	0.300061815	0.51219292	0	1	0	0
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	margin	0.01	1447	0.0100502164	0.999999991	0.265376641	0.00266709266	0.414651002	0.00416733228	0.300061815	0.51219292	-0.0346851741	1	0	0
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	margin	0.02	2880	0.020003195	0.999999816	0.324652778	0.00649409281	0.478125	0.00956402759	0.300061815	0.51219292	0.0245909623	1	0	0
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	margin	0.05	7199	0.0500010418	0.999995736	0.356577302	0.0178292366	0.50576469	0.0252887614	0.300061815	0.51219292	0.056515487	1	0	0
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	margin	0.1	14399	0.100009029	0.999848184	0.374401	0.0374434806	0.527328287	0.05273759	0.300061815	0.51219292	0.0743391846	1	0	0
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	margin	0.2	28796	0.200004167	0.994957284	0.369461036	0.0738937469	0.528337269	0.105669656	0.300061815	0.51219292	0.0693992208	1	0	0
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	margin	0.3	43195	0.300013197	0.983432972	0.347540225	0.104266654	0.52392638	0.157184828	0.300061815	0.51219292	0.0474784091	1	0	0
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	margin	0.5	71989	0.500003473	0.943207994	0.32654989	0.163276079	0.521274084	0.260638852	0.300061815	0.51219292	0.0264880741	1	0	0
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	margin	0.75	107983	0.750001736	0.829137817	0.313049276	0.234787501	0.517646296	0.388235621	0.300061815	0.51219292	0.0129874608	1	0	0
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	margin	1	143977	1	0.000109911	0.300061815	0.300061815	0.51219292	0.51219292	0.300061815	0.51219292	0	1	0	0
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	neg_entropy	0.01	1448	0.0100571619	-1.87813854e-07	0.26519337	0.00266709266	0.413674033	0.00416038673	0.300061815	0.51219292	-0.0348684453	1	0	0
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	neg_entropy	0.02	2883	0.0200240316	-1.38158163e-06	0.328824142	0.00658438501	0.477627471	0.00956402759	0.300061815	0.51219292	0.0287623261	1	0	0
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	neg_entropy	0.05	7202	0.0500218785	-3.29459504e-05	0.358789225	0.017947311	0.506803666	0.0253512714	0.300061815	0.51219292	0.0587274098	1	0	0
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	neg_entropy	0.1	14399	0.100009029	-0.000874380179	0.377804014	0.0377838127	0.528370026	0.0528417733	0.300061815	0.51219292	0.0777421987	1	0	0
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	neg_entropy	0.2	28796	0.200004167	-0.0206983985	0.369843034	0.073970148	0.52937908	0.105878022	0.300061815	0.51219292	0.0697812183	1	0	0
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	neg_entropy	0.3	43194	0.300006251	-0.0583674564	0.347802936	0.104343055	0.524170024	0.157254284	0.300061815	0.51219292	0.0477411202	1	0	0
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	neg_entropy	0.5	71989	0.500003473	-0.160197705	0.328091792	0.164047035	0.522315909	0.261159769	0.300061815	0.51219292	0.0280299764	1	0	0
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	neg_entropy	0.75	107983	0.750001736	-0.365428842	0.313280794	0.23496114	0.518581629	0.388937122	0.300061815	0.51219292	0.0132189788	1	0	0
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	neg_entropy	1	143977	1	-1.38095521	0.300061815	0.300061815	0.51219292	0.51219292	0.300061815	0.51219292	0	1	0	0
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	distance_gap	0.01	1444	0.0100293797	4.09480969	0.175900277	0.00176417067	0.350415512	0.00351445022	0.300061815	0.51219292	-0.124161538	1	0	0
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	distance_gap	0.02	2893	0.0200934872	3.81919006	0.211545109	0.00425067893	0.382993432	0.00769567361	0.300061815	0.51219292	-0.0885167065	1	0	0
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	distance_gap	0.05	7207	0.0500566063	3.39231115	0.2608575	0.0130576412	0.439017622	0.0219757322	0.300061815	0.51219292	-0.0392043158	1	0	0
p9016_pcgamma1_prior0p5_power8_warmup10_sep_off	distance_gap	0.1	14398	0.100002084	3.00209567	0.293026809	0.0293032915	0.479233227	0.0479243212	0.300061815	0.51219292	-0.00703500615	1	0	0
