config_name	score_name	target_called_fraction	actual_called_contacts	actual_called_fraction	score_threshold	top1_accuracy	top1_recall	same_cross_accuracy	same_cross_recall	baseline_top1_accuracy	baseline_same_cross_accuracy	delta_top1_vs_all_trans	eval_only_uses_phase_labels_for_scoring	call_score_uses_phase_labels	call_score_uses_charm_or_reference
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power2_warmup10	pmax	0.01	1449	0.0100641075	1	0.228433402	0.00229897831	0.400276052	0.00402842121	0.299874285	0.506643422	-0.0714408831	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power2_warmup10	pmax	0.02	2891	0.020079596	0.999999881	0.286751989	0.0057578641	0.424420616	0.00852219452	0.299874285	0.506643422	-0.0131222965	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power2_warmup10	pmax	0.05	7201	0.0500149329	0.999997973	0.335786696	0.0167943491	0.479377864	0.0239760517	0.299874285	0.506643422	0.0359124108	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power2_warmup10	pmax	0.1	14402	0.100029866	0.999940038	0.375364533	0.0375476639	0.505832523	0.0505983595	0.299874285	0.506643422	0.0754902472	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power2_warmup10	pmax	0.2	28796	0.200004167	0.996741593	0.36953049	0.073907638	0.509619392	0.101926002	0.299874285	0.506643422	0.0696562049	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power2_warmup10	pmax	0.3	43194	0.300006251	0.989495814	0.347594573	0.104280545	0.50814928	0.15244796	0.299874285	0.506643422	0.0477202878	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power2_warmup10	pmax	0.5	71989	0.500003473	0.966355324	0.32628596	0.163144113	0.50831377	0.25415865	0.299874285	0.506643422	0.0264116749	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power2_warmup10	pmax	0.75	107983	0.750001736	0.906550765	0.311465694	0.233599811	0.508543011	0.381408142	0.299874285	0.506643422	0.0115914082	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power2_warmup10	pmax	1	143977	1	0.275700629	0.299874285	0.299874285	0.506643422	0.506643422	0.299874285	0.506643422	0	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power2_warmup10	margin	0.01	1443	0.0100224341	0.999999992	0.327096327	0.0032783014	0.415800416	0.00416733228	0.299874285	0.506643422	0.0272220416	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power2_warmup10	margin	0.02	2886	0.0200448683	0.999999805	0.3000693	0.00601484959	0.407484407	0.00816797127	0.299874285	0.506643422	0.000195014593	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power2_warmup10	margin	0.05	7201	0.0500149329	0.999996209	0.329676434	0.0164887447	0.473406471	0.0236773929	0.299874285	0.506643422	0.0298021484	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power2_warmup10	margin	0.1	14399	0.100009029	0.999889916	0.374262102	0.0374295894	0.504618376	0.0504663939	0.299874285	0.506643422	0.0743878161	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power2_warmup10	margin	0.2	28796	0.200004167	0.994375305	0.368453952	0.0736923259	0.508438672	0.101689853	0.299874285	0.506643422	0.0685796665	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power2_warmup10	margin	0.3	43196	0.300020142	0.982086403	0.347948884	0.104391674	0.508010001	0.152413233	0.299874285	0.506643422	0.0480745987	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power2_warmup10	margin	0.5	71989	0.500003473	0.942173408	0.325383045	0.162692652	0.507883149	0.253943338	0.299874285	0.506643422	0.0255087592	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power2_warmup10	margin	0.75	107983	0.750001736	0.836617194	0.311280479	0.2334609	0.508163322	0.381123374	0.299874285	0.506643422	0.0114061939	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power2_warmup10	margin	1	143977	1	5.3883e-05	0.299874285	0.299874285	0.506643422	0.506643422	0.299874285	0.506643422	0	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power2_warmup10	neg_entropy	0.01	1446	0.0100432708	-1.95974437e-07	0.331950207	0.00333386583	0.414246196	0.00416038673	0.299874285	0.506643422	0.032075922	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power2_warmup10	neg_entropy	0.02	2886	0.0200448683	-1.64137207e-06	0.301108801	0.00603568626	0.400900901	0.00803600575	0.299874285	0.506643422	0.00123451563	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power2_warmup10	neg_entropy	0.05	7201	0.0500149329	-2.98221448e-05	0.336897653	0.0168499135	0.479933343	0.0240038339	0.299874285	0.506643422	0.0370233676	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power2_warmup10	neg_entropy	0.1	14403	0.100036811	-0.000663391851	0.375963341	0.0376101738	0.506144553	0.0506330872	0.299874285	0.506643422	0.0760890555	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power2_warmup10	neg_entropy	0.2	28796	0.200004167	-0.0237131538	0.370398666	0.0740812769	0.509966662	0.101995458	0.299874285	0.506643422	0.070524381	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power2_warmup10	neg_entropy	0.3	43195	0.300013197	-0.0647652796	0.348049543	0.104419456	0.508392175	0.152524362	0.299874285	0.506643422	0.0481752573	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power2_warmup10	neg_entropy	0.5	71989	0.500003473	-0.167277794	0.326911056	0.163456663	0.508355443	0.254179487	0.299874285	0.506643422	0.0270367704	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power2_warmup10	neg_entropy	0.75	107983	0.750001736	-0.362363266	0.311965772	0.233974871	0.508996787	0.381748474	0.299874285	0.506643422	0.0120914869	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power2_warmup10	neg_entropy	1	143977	1	-1.38311357	0.299874285	0.299874285	0.506643422	0.506643422	0.299874285	0.506643422	0	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power2_warmup10	distance_gap	0.01	1446	0.0100432708	3.91293315	0.325034578	0.00326441029	0.378976487	0.00380616348	0.299874285	0.506643422	0.0251602927	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power2_warmup10	distance_gap	0.02	2880	0.020003195	3.67486955	0.300694444	0.00601484959	0.382291667	0.00764705474	0.299874285	0.506643422	0.000820158968	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power2_warmup10	distance_gap	0.05	7199	0.0500010418	3.30800822	0.280872343	0.0140439098	0.404222809	0.0202115616	0.299874285	0.506643422	-0.0190019421	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power2_warmup10	distance_gap	0.1	14403	0.100036811	2.95569075	0.304103312	0.0304215257	0.461292786	0.0461462595	0.299874285	0.506643422	0.00422902633	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power2_warmup10	distance_gap	0.2	28796	0.200004167	2.4867862	0.319940269	0.0639893872	0.492186415	0.0984393341	0.299874285	0.506643422	0.020065984	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power2_warmup10	distance_gap	0.3	43194	0.300006251	2.13079098	0.325114599	0.0975364121	0.504167245	0.151253325	0.299874285	0.506643422	0.0252403138	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power2_warmup10	distance_gap	0.5	71989	0.500003473	1.52844565	0.321868619	0.160935427	0.508438789	0.25422116	0.299874285	0.506643422	0.0219943333	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power2_warmup10	distance_gap	0.75	107983	0.750001736	0.806850566	0.310363668	0.23277329	0.507820675	0.380866388	0.299874285	0.506643422	0.0104893829	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power2_warmup10	distance_gap	1	143977	1	5.83587187e-06	0.299874285	0.299874285	0.506643422	0.506643422	0.299874285	0.506643422	0	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power2_warmup10	posterior_nearest_agreement_gap	0.01	1446	0.0100432708	3.91293315	0.325034578	0.00326441029	0.378976487	0.00380616348	0.299874285	0.506643422	0.0251602927	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power2_warmup10	posterior_nearest_agreement_gap	0.02	2880	0.020003195	3.67486955	0.300694444	0.00601484959	0.382291667	0.00764705474	0.299874285	0.506643422	0.000820158968	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power2_warmup10	posterior_nearest_agreement_gap	0.05	7199	0.0500010418	3.30800822	0.280872343	0.0140439098	0.404222809	0.0202115616	0.299874285	0.506643422	-0.0190019421	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power2_warmup10	posterior_nearest_agreement_gap	0.1	14403	0.100036811	2.95569075	0.304103312	0.0304215257	0.461292786	0.0461462595	0.299874285	0.506643422	0.00422902633	1	0	0
