config_name	chrom_pair	score_name	n_contacts	top1_accuracy	same_cross_accuracy	contact_weighted_mean_score	eval_only_uses_phase_labels_for_scoring	call_score_uses_phase_labels
p9016_pcgamma1_prior0p5_power4_warmup10_sep_off	chr10__chr11	posterior_nearest_agreement_gap	579	0.207253886	0.481865285	0.218135361	1	0
p9016_pcgamma1_prior0p5_power4_warmup10_sep_off	chr10__chr12	posterior_nearest_agreement_gap	954	0.0870020964	0.230607966	2.52974748	1	0
p9016_pcgamma1_prior0p5_power4_warmup10_sep_off	chr10__chr13	posterior_nearest_agreement_gap	1070	0.487850467	0.603738318	1.13826813	1	0
p9016_pcgamma1_prior0p5_power4_warmup10_sep_off	chr10__chr14	posterior_nearest_agreement_gap	523	0.260038241	0.476099426	0.600937242	1	0
p9016_pcgamma1_prior0p5_power4_warmup10_sep_off	chr10__chr15	posterior_nearest_agreement_gap	908	0.125550661	0.77092511	0.975210563	1	0
p9016_pcgamma1_prior0p5_power4_warmup10_sep_off	chr10__chr16	posterior_nearest_agreement_gap	1086	0.273480663	0.395948435	1.8602742	1	0
p9016_pcgamma1_prior0p5_power4_warmup10_sep_off	chr10__chr17	posterior_nearest_agreement_gap	693	0.118326118	0.278499278	1.33501399	1	0
p9016_pcgamma1_prior0p5_power4_warmup10_sep_off	chr10__chr18	posterior_nearest_agreement_gap	585	0.357264957	0.572649573	0.912839317	1	0
p9016_pcgamma1_prior0p5_power4_warmup10_sep_off	chr10__chr19	posterior_nearest_agreement_gap	365	0.153424658	0.512328767	0.898971288	1	0
p9016_pcgamma1_prior0p5_power4_warmup10_sep_off	chr10__chrX	posterior_nearest_agreement_gap	304	0.286184211	0.549342105	1.45809709	1	0
p9016_pcgamma1_prior0p5_power4_warmup10_sep_off	chr11__chr12	posterior_nearest_agreement_gap	595	0.255462185	0.541176471	2.86429278	1	0
p9016_pcgamma1_prior0p5_power4_warmup10_sep_off	chr11__chr13	posterior_nearest_agreement_gap	1022	0.136007828	0.772015656	2.6169252	1	0
