config_name	score_name	target_called_fraction	actual_called_contacts	actual_called_fraction	score_threshold	top1_accuracy	top1_recall	same_cross_accuracy	same_cross_recall	baseline_top1_accuracy	baseline_same_cross_accuracy	delta_top1_vs_all_trans	eval_only_uses_phase_labels_for_scoring	call_score_uses_phase_labels	call_score_uses_charm_or_reference
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	pmax	0.01	1444	0.0100293797	0.999999881	0.635734072	0.00637601839	0.688365651	0.00690388048	0.353070282	0.547531897	0.28266379	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	pmax	0.02	2891	0.020079596	0.999999166	0.646835005	0.0129881856	0.701833276	0.0140925287	0.353070282	0.547531897	0.293764723	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	pmax	0.05	7204	0.0500357696	0.999960303	0.624097723	0.0312272099	0.686424209	0.0343457636	0.353070282	0.547531897	0.271027441	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	pmax	0.1	14404	0.100043757	0.998372376	0.607747848	0.060801378	0.674812552	0.067510783	0.353070282	0.547531897	0.254677566	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	pmax	0.2	28796	0.200004167	0.966401756	0.534379775	0.106878182	0.640436172	0.128089903	0.353070282	0.547531897	0.181309493	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	pmax	0.3	43194	0.300006251	0.916509211	0.474255684	0.14227967	0.607491781	0.182251332	0.353070282	0.547531897	0.121185402	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	pmax	0.5	71989	0.500003473	0.791081309	0.413882677	0.206942776	0.578088319	0.289046167	0.353070282	0.547531897	0.0608123945	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	pmax	0.75	107983	0.750001736	0.599230707	0.376670402	0.282503455	0.560523416	0.420393535	0.353070282	0.547531897	0.0236001198	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	pmax	1	143977	1	0.250205874	0.353070282	0.353070282	0.547531897	0.547531897	0.353070282	0.547531897	0	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	margin	0.01	1447	0.0100502164	0.999999809	0.637180373	0.00640380061	0.685556323	0.00688998937	0.353070282	0.547531897	0.284110091	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	margin	0.02	2881	0.0200101405	0.999998545	0.655675113	0.0131201511	0.710864283	0.0142244942	0.353070282	0.547531897	0.302604831	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	margin	0.05	7199	0.0500010418	0.999926587	0.62105848	0.0310535711	0.685372968	0.0342693625	0.353070282	0.547531897	0.267988198	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	margin	0.1	14404	0.100043757	0.997042842	0.607539572	0.0607805413	0.675367953	0.0675663474	0.353070282	0.547531897	0.25446929	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	margin	0.2	28797	0.200011113	0.94229943	0.532868007	0.106579523	0.639545786	0.127916264	0.353070282	0.547531897	0.179797725	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	margin	0.3	43194	0.300006251	0.857077248	0.472565634	0.141772644	0.606635181	0.181994346	0.353070282	0.547531897	0.119495352	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	margin	0.5	71989	0.500003473	0.639147401	0.412340774	0.206171819	0.577893845	0.288948929	0.353070282	0.547531897	0.0592704922	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	margin	0.75	107983	0.750001736	0.301366031	0.375540594	0.281656098	0.560143726	0.420108767	0.353070282	0.547531897	0.0224703123	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	margin	1	143977	1	0	0.353070282	0.353070282	0.547531897	0.547531897	0.353070282	0.547531897	0	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	neg_entropy	0.01	1449	0.0100641075	-1.3878373e-06	0.652864044	0.0065704939	0.708074534	0.0071261382	0.353070282	0.547531897	0.299793762	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	neg_entropy	0.02	2881	0.0200101405	-1.2752346e-05	0.65706352	0.0131479334	0.71225269	0.0142522764	0.353070282	0.547531897	0.303993238	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	neg_entropy	0.05	7199	0.0500010418	-0.000455496897	0.624392277	0.0312202643	0.68676205	0.034338818	0.353070282	0.547531897	0.271321995	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	neg_entropy	0.1	14398	0.100002084	-0.0126188652	0.608556744	0.0608569424	0.675232671	0.0675246741	0.353070282	0.547531897	0.255486462	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	neg_entropy	0.2	28796	0.200004167	-0.166856704	0.536393944	0.107281024	0.640887623	0.128180195	0.353070282	0.547531897	0.183323662	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	neg_entropy	0.3	43194	0.300006251	-0.336612054	0.475621614	0.142689457	0.607676992	0.182306896	0.353070282	0.547531897	0.122551332	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	neg_entropy	0.5	71989	0.500003473	-0.626222315	0.417438775	0.208720837	0.580199753	0.290101891	0.353070282	0.547531897	0.0643684933	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	neg_entropy	0.75	107983	0.750001736	-0.870074866	0.379272663	0.284455156	0.560616023	0.420462991	0.353070282	0.547531897	0.0262023812	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	neg_entropy	1	143977	1	-1.38629334	0.353070282	0.353070282	0.547531897	0.547531897	0.353070282	0.547531897	0	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	distance_gap	0.01	1445	0.0100363252	4.05922156	0.638062284	0.00640380061	0.750865052	0.00753592588	0.353070282	0.547531897	0.284992002	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	distance_gap	0.02	2880	0.020003195	3.77732758	0.614236111	0.0122866847	0.715625	0.0143147864	0.353070282	0.547531897	0.261165829	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	distance_gap	0.05	7199	0.0500010418	3.32212166	0.583136547	0.0291574349	0.683983887	0.0341999069	0.353070282	0.547531897	0.230066265	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	distance_gap	0.1	14398	0.100002084	2.88162799	0.534310321	0.0534321454	0.656410613	0.065642429	0.353070282	0.547531897	0.181240039	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	distance_gap	0.2	28796	0.200004167	2.30638379	0.476975969	0.0953971815	0.617203778	0.123443328	0.353070282	0.547531897	0.123905687	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	distance_gap	0.3	43194	0.300006251	1.88966836	0.450363476	0.135111858	0.599018382	0.179709259	0.353070282	0.547531897	0.0972931943	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	distance_gap	0.5	71989	0.500003473	1.22412848	0.409645918	0.204824382	0.576782564	0.288393285	0.353070282	0.547531897	0.0565756361	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	distance_gap	0.75	107983	0.750001736	0.5580359	0.376355537	0.282267307	0.560356723	0.420268515	0.353070282	0.547531897	0.0232852554	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	distance_gap	1	143977	1	1.75916414e-05	0.353070282	0.353070282	0.547531897	0.547531897	0.353070282	0.547531897	0	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	posterior_nearest_agreement_gap	0.01	1445	0.0100363252	4.05922156	0.638062284	0.00640380061	0.750865052	0.00753592588	0.353070282	0.547531897	0.284992002	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	posterior_nearest_agreement_gap	0.02	2880	0.020003195	3.77732758	0.614236111	0.0122866847	0.715625	0.0143147864	0.353070282	0.547531897	0.261165829	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	posterior_nearest_agreement_gap	0.05	7199	0.0500010418	3.32212166	0.583136547	0.0291574349	0.683983887	0.0341999069	0.353070282	0.547531897	0.230066265	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	posterior_nearest_agreement_gap	0.1	14398	0.100002084	2.88162799	0.534310321	0.0534321454	0.656410613	0.065642429	0.353070282	0.547531897	0.181240039	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	posterior_nearest_agreement_gap	0.2	28796	0.200004167	2.30638379	0.476975969	0.0953971815	0.617203778	0.123443328	0.353070282	0.547531897	0.123905687	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	posterior_nearest_agreement_gap	0.3	43194	0.300006251	1.88966836	0.450363476	0.135111858	0.599018382	0.179709259	0.353070282	0.547531897	0.0972931943	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	posterior_nearest_agreement_gap	0.5	71989	0.500003473	1.22410428	0.409645918	0.204824382	0.576782564	0.288393285	0.353070282	0.547531897	0.0565756361	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	posterior_nearest_agreement_gap	0.75	107983	0.750001736	0.556469246	0.376346277	0.282260361	0.560384505	0.420289352	0.353070282	0.547531897	0.0232759947	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	posterior_nearest_agreement_gap	1	143977	1	-1.37188018	0.353070282	0.353070282	0.547531897	0.547531897	0.353070282	0.547531897	0	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	n_raw	0.01	1458	0.0101266174	51	0.555555556	0.00562589858	0.595336077	0.0060287407	0.353070282	0.547531897	0.202485273	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	n_raw	0.02	2897	0.0201212694	43	0.612012427	0.0123144669	0.662064204	0.0133215722	0.353070282	0.547531897	0.258942145	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	n_raw	0.05	7205	0.0500427152	28	0.600138793	0.0300325746	0.655655795	0.0328107962	0.353070282	0.547531897	0.24706851	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	n_raw	0.1	14403	0.100036811	15	0.591265709	0.0591483362	0.652364091	0.0652604235	0.353070282	0.547531897	0.238195426	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	n_raw	0.2	28796	0.200004167	3	0.549972218	0.109996736	0.635227115	0.12704807	0.353070282	0.547531897	0.196901936	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	n_raw	0.3	43194	0.300006251	2	0.477658934	0.143300666	0.605060888	0.181522049	0.353070282	0.547531897	0.124588652	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	n_raw	0.5	71989	0.500003473	1	0.409062496	0.204532668	0.573962689	0.286983338	0.353070282	0.547531897	0.0559922136	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	n_raw	0.75	107983	0.750001736	1	0.377429781	0.283072991	0.559615865	0.419712871	0.353070282	0.547531897	0.0243594986	1	0	0
p9016_pcgamma1_td0p5_normdir0p03_lct0p03_gct0p003	n_raw	1	143977	1	1	0.353070282	0.353070282	0.547531897	0.547531897	0.353070282	0.547531897	0	1	0	0
