config_name	chrom_pair	score_name	n_contacts	top1_accuracy	same_cross_accuracy	contact_weighted_mean_score	eval_only_uses_phase_labels_for_scoring	call_score_uses_phase_labels
p9016_pcgamma1_td0p5_normdir0p1_lct0p03_gct0p003	chr10__chr11	posterior_nearest_agreement_gap	579	0.2417962	0.493955095	1.08559752	1	0
p9016_pcgamma1_td0p5_normdir0p1_lct0p03_gct0p003	chr10__chr12	posterior_nearest_agreement_gap	954	0.257861635	0.397274633	1.43154896	1	0
p9016_pcgamma1_td0p5_normdir0p1_lct0p03_gct0p003	chr10__chr13	posterior_nearest_agreement_gap	1070	0.510280374	0.641121495	0.969849835	1	0
p9016_pcgamma1_td0p5_normdir0p1_lct0p03_gct0p003	chr10__chr14	posterior_nearest_agreement_gap	523	0.244741874	0.512428298	0.647888816	1	0
p9016_pcgamma1_td0p5_normdir0p1_lct0p03_gct0p003	chr10__chr15	posterior_nearest_agreement_gap	908	0.146475771	0.263215859	1.33347794	1	0
p9016_pcgamma1_td0p5_normdir0p1_lct0p03_gct0p003	chr10__chr16	posterior_nearest_agreement_gap	1086	0.373848987	0.495395948	1.35991987	1	0
p9016_pcgamma1_td0p5_normdir0p1_lct0p03_gct0p003	chr10__chr17	posterior_nearest_agreement_gap	693	0.418470418	0.577200577	1.78347167	1	0
p9016_pcgamma1_td0p5_normdir0p1_lct0p03_gct0p003	chr10__chr18	posterior_nearest_agreement_gap	585	0.194871795	0.471794872	0.785563241	1	0
p9016_pcgamma1_td0p5_normdir0p1_lct0p03_gct0p003	chr10__chr19	posterior_nearest_agreement_gap	365	0.290410959	0.517808219	0.639862283	1	0
p9016_pcgamma1_td0p5_normdir0p1_lct0p03_gct0p003	chr10__chrX	posterior_nearest_agreement_gap	304	0.309210526	0.532894737	1.75758899	1	0
p9016_pcgamma1_td0p5_normdir0p1_lct0p03_gct0p003	chr11__chr12	posterior_nearest_agreement_gap	595	0.270588235	0.559663866	1.28260923	1	0
p9016_pcgamma1_td0p5_normdir0p1_lct0p03_gct0p003	chr11__chr13	posterior_nearest_agreement_gap	1022	0.521526419	0.680039139	1.45070749	1	0
p9016_pcgamma1_td0p5_normdir0p1_lct0p03_gct0p003	chr11__chr14	posterior_nearest_agreement_gap	903	0.207087486	0.579180509	2.20751432	1	0
p9016_pcgamma1_td0p5_normdir0p1_lct0p03_gct0p003	chr11__chr15	posterior_nearest_agreement_gap	544	0.330882353	0.566176471	0.9534638	1	0
p9016_pcgamma1_td0p5_normdir0p1_lct0p03_gct0p003	chr11__chr16	posterior_nearest_agreement_gap	413	0.225181598	0.450363196	1.85906017	1	0
p9016_pcgamma1_td0p5_normdir0p1_lct0p03_gct0p003	chr11__chr17	posterior_nearest_agreement_gap	479	0.315240084	0.60960334	1.40818692	1	0
p9016_pcgamma1_td0p5_normdir0p1_lct0p03_gct0p003	chr11__chr18	posterior_nearest_agreement_gap	424	0.325471698	0.580188679	1.34021555	1	0
p9016_pcgamma1_td0p5_normdir0p1_lct0p03_gct0p003	chr11__chr19	posterior_nearest_agreement_gap	701	0.562054208	0.686162625	2.11528282	1	0
p9016_pcgamma1_td0p5_normdir0p1_lct0p03_gct0p003	chr11__chrX	posterior_nearest_agreement_gap	864	0.248842593	0.383101852	1.63140692	1	0
p9016_pcgamma1_td0p5_normdir0p1_lct0p03_gct0p003	chr12__chr13	posterior_nearest_agreement_gap	1950	0.147179487	0.347179487	1.10033531	1	0
p9016_pcgamma1_td0p5_normdir0p1_lct0p03_gct0p003	chr12__chr14	posterior_nearest_agreement_gap	451	0.248337029	0.472283814	0.669895576	1	0
p9016_pcgamma1_td0p5_normdir0p1_lct0p03_gct0p003	chr12__chr15	posterior_nearest_agreement_gap	928	0.668103448	0.794181034	2.2241423	1	0
