minimal P9016: input=/shared/zliu/CHARM/CHARM_mesc/data/pairs/P9016.pairs.gz output_root=/mnt/ssd/zliu/phase3/test_res/030-20260619_081645-p9016_global_copytrack_1m/outputs config=p9016_pcgamma1_sep0_lct0_gct0p01_ieps0p5_noise0_seed17 baseline=softall n_iter=100 relax_steps=100 relax_step=0.012 chain=0 init_mode=unphased_scaffold_split init_eps=0.5 init_noise=0 init_scale=10 init_seed=17 min_sep=0 lambda_sep=0 lambda_copytrack=0 lambda_global_copytrack=0.0099999998 trans_chr_pair_prior_lambda=0 trans_chr_pair_prior_eps=0.001 trans_chr_pair_prior_power=1 trans_chr_pair_prior_warmup_iter=0 d_scale_mode=posterior_count d_scale_input=posterior_count d_scale_formula=n_raw*posterior_prob^1 d_scale_gamma=1 d_scale_eps=1e-06 readgroup_mode=off readgroup_max_segments=8 readgroup_eps=1e-06 relax_backend=cpu
minimal P9016: stage 1/1 name=1m bin_size_bp=1000000 parent=0
[M::hk_map_read] read 1703888 pairs
[M::hk_bmap_gen] generated 2633 beads
[M::hk_bmap_gen] 489556 bin pairs
minimal P9016[1m]: build binned contacts
minimal P9016[1m]: init mode=unphased_scaffold_split seed=17 scale=10
[M::hk_fdg] mid_dist:1000000 max_nei:69
[M::hk_fdg1_cpu] iter:10 elapsed:0.33s rep_coef:0.2092 RMS_force:367.1874 n_rep:43.0820 energy:25.1082,6.6566,0.0049 dist:5.6169,6.6204,1.4501
[M::hk_fdg1_cpu] iter:20 elapsed:0.81s rep_coef:0.6615 RMS_force:336.9308 n_rep:157.7303 energy:7.7515,3.4068,0.0177 dist:3.4076,4.2658,1.4016
[M::hk_fdg1_cpu] iter:30 elapsed:1.79s rep_coef:0.9352 RMS_force:226.0828 n_rep:592.3505 energy:1.8327,1.0566,0.0354 dist:1.9896,2.3234,1.2554
[M::hk_fdg1_cpu] iter:40 elapsed:3.23s rep_coef:0.9907 RMS_force:132.8226 n_rep:808.7839 energy:0.5357,0.4158,0.0366 dist:1.4081,1.7237,1.2560
[M::hk_fdg1_cpu] iter:50 elapsed:4.76s rep_coef:0.9987 RMS_force:99.3491 n_rep:815.5837 energy:0.1678,0.2703,0.0325 dist:1.0643,1.6062,1.3142
minimal P9016[1m]: run softall, n_iter=100 relax_steps=100 relax_step=0.012 relax_backend=cpu
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 287142 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 286317 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 271148 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 257412 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 246223 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 237845 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 231961 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 226862 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 223158 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220395 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 217909 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 216897 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 216346 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 215915 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 215800 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 215745 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 215626 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 215680 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 215573 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 215570 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 215412 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 215270 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 215155 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 215087 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 214976 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 214873 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 214894 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 214818 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 214756 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 214588 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 214444 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 214309 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 214261 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 214242 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 214192 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 214200 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 214094 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 214080 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 214014 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213827 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213760 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213709 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213696 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213730 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213767 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213770 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213814 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213880 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213871 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213833 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213821 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213711 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213686 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213601 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213503 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213406 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213285 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213204 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213096 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213037 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212976 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212957 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212952 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212931 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212905 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212906 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212836 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212803 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212815 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212802 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212740 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212735 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212713 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212692 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212708 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212694 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212651 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212606 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212642 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212621 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212621 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212599 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212600 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212589 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212586 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212586 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212559 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212570 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212576 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212582 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212544 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212512 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212504 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212472 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212463 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212436 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212424 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212424 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212410 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212408 bin pairs
minimal P9016[1m]: write outputs to /mnt/ssd/zliu/phase3/test_res/030-20260619_081645-p9016_global_copytrack_1m/outputs/p9016_pcgamma1_sep0_lct0_gct0p01_ieps0p5_noise0_seed17
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212389 bin pairs
