minimal P9016: input=/shared/zliu/CHARM/CHARM_mesc/data/pairs/P9016.pairs.gz output_root=/mnt/ssd/zliu/phase3/test_res/030-20260619_081645-p9016_global_copytrack_1m/outputs config=p9016_pcgamma1_sep0_lct0p003_gct0p01_ieps0p5_noise0_seed17 baseline=softall n_iter=100 relax_steps=100 relax_step=0.012 chain=0 init_mode=unphased_scaffold_split init_eps=0.5 init_noise=0 init_scale=10 init_seed=17 min_sep=0 lambda_sep=0 lambda_copytrack=0.003 lambda_global_copytrack=0.0099999998 trans_chr_pair_prior_lambda=0 trans_chr_pair_prior_eps=0.001 trans_chr_pair_prior_power=1 trans_chr_pair_prior_warmup_iter=0 d_scale_mode=posterior_count d_scale_input=posterior_count d_scale_formula=n_raw*posterior_prob^1 d_scale_gamma=1 d_scale_eps=1e-06 readgroup_mode=off readgroup_max_segments=8 readgroup_eps=1e-06 relax_backend=cpu
minimal P9016: stage 1/1 name=1m bin_size_bp=1000000 parent=0
[M::hk_map_read] read 1703888 pairs
[M::hk_bmap_gen] generated 2633 beads
[M::hk_bmap_gen] 489556 bin pairs
minimal P9016[1m]: build binned contacts
minimal P9016[1m]: init mode=unphased_scaffold_split seed=17 scale=10
[M::hk_fdg] mid_dist:1000000 max_nei:69
[M::hk_fdg1_cpu] iter:10 elapsed:0.32s rep_coef:0.2092 RMS_force:367.1874 n_rep:43.0820 energy:25.1082,6.6566,0.0049 dist:5.6169,6.6204,1.4501
[M::hk_fdg1_cpu] iter:20 elapsed:0.80s rep_coef:0.6615 RMS_force:336.9308 n_rep:157.7303 energy:7.7515,3.4068,0.0177 dist:3.4076,4.2658,1.4016
[M::hk_fdg1_cpu] iter:30 elapsed:1.75s rep_coef:0.9352 RMS_force:226.0828 n_rep:592.3505 energy:1.8327,1.0566,0.0354 dist:1.9896,2.3234,1.2554
[M::hk_fdg1_cpu] iter:40 elapsed:3.14s rep_coef:0.9907 RMS_force:132.8226 n_rep:808.7839 energy:0.5357,0.4158,0.0366 dist:1.4081,1.7237,1.2560
[M::hk_fdg1_cpu] iter:50 elapsed:4.59s rep_coef:0.9987 RMS_force:99.3491 n_rep:815.5837 energy:0.1678,0.2703,0.0325 dist:1.0643,1.6062,1.3142
minimal P9016[1m]: run softall, n_iter=100 relax_steps=100 relax_step=0.012 relax_backend=cpu
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 287142 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 286327 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 271164 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 257412 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 246198 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 237845 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 231922 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 226836 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 223132 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 220347 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 217921 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 216856 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 216353 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 215881 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 215765 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 215665 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 215622 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 215660 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 215523 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 215481 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 215340 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 215209 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 215114 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 215067 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 215048 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 215024 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 214880 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 214668 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 214534 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 214402 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 214290 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 214182 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 214155 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 214074 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 214035 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213985 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213939 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213999 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213896 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213836 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213774 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213721 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213785 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213784 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213810 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213877 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213916 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213867 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213885 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213791 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213760 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213649 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213623 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213541 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213413 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213283 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213191 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213139 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213140 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213162 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213170 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213140 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213060 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213024 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212988 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212949 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212905 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212891 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212911 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212926 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212908 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212874 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212838 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212732 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212754 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212756 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212738 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212760 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212763 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212743 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212768 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212750 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212725 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212690 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212702 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212636 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212561 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212540 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212489 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212473 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212501 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212498 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212505 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212491 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212453 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212456 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212451 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212460 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212481 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212451 bin pairs
minimal P9016[1m]: write outputs to /mnt/ssd/zliu/phase3/test_res/030-20260619_081645-p9016_global_copytrack_1m/outputs/p9016_pcgamma1_sep0_lct0p003_gct0p01_ieps0p5_noise0_seed17
[M::hk_bmap_gen] generated 5266 beads
