minimal P9016: input=/shared/zliu/CHARM/CHARM_mesc/data/pairs/P9016.pairs.gz output_root=/mnt/ssd/zliu/phase3/test_res/030-20260619_081645-p9016_global_copytrack_1m/outputs config=p9016_pcgamma1_sep0_lct0p01_gct0p003_ieps0p5_noise0_seed17 baseline=softall n_iter=100 relax_steps=100 relax_step=0.012 chain=0 init_mode=unphased_scaffold_split init_eps=0.5 init_noise=0 init_scale=10 init_seed=17 min_sep=0 lambda_sep=0 lambda_copytrack=0.0099999998 lambda_global_copytrack=0.003 trans_chr_pair_prior_lambda=0 trans_chr_pair_prior_eps=0.001 trans_chr_pair_prior_power=1 trans_chr_pair_prior_warmup_iter=0 d_scale_mode=posterior_count d_scale_input=posterior_count d_scale_formula=n_raw*posterior_prob^1 d_scale_gamma=1 d_scale_eps=1e-06 readgroup_mode=off readgroup_max_segments=8 readgroup_eps=1e-06 relax_backend=cpu
minimal P9016: stage 1/1 name=1m bin_size_bp=1000000 parent=0
[M::hk_map_read] read 1703888 pairs
[M::hk_bmap_gen] generated 2633 beads
[M::hk_bmap_gen] 489556 bin pairs
minimal P9016[1m]: build binned contacts
minimal P9016[1m]: init mode=unphased_scaffold_split seed=17 scale=10
[M::hk_fdg] mid_dist:1000000 max_nei:69
[M::hk_fdg1_cpu] iter:10 elapsed:0.32s rep_coef:0.2092 RMS_force:367.1874 n_rep:43.0820 energy:25.1082,6.6566,0.0049 dist:5.6169,6.6204,1.4501
[M::hk_fdg1_cpu] iter:20 elapsed:0.80s rep_coef:0.6615 RMS_force:336.9308 n_rep:157.7303 energy:7.7515,3.4068,0.0177 dist:3.4076,4.2658,1.4016
[M::hk_fdg1_cpu] iter:30 elapsed:1.76s rep_coef:0.9352 RMS_force:226.0828 n_rep:592.3505 energy:1.8327,1.0566,0.0354 dist:1.9896,2.3234,1.2554
[M::hk_fdg1_cpu] iter:40 elapsed:3.17s rep_coef:0.9907 RMS_force:132.8226 n_rep:808.7839 energy:0.5357,0.4158,0.0366 dist:1.4081,1.7237,1.2560
[M::hk_fdg1_cpu] iter:50 elapsed:4.64s rep_coef:0.9987 RMS_force:99.3491 n_rep:815.5837 energy:0.1678,0.2703,0.0325 dist:1.0643,1.6062,1.3142
minimal P9016[1m]: run softall, n_iter=100 relax_steps=100 relax_step=0.012 relax_backend=cpu
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 287142 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 286244 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 270871 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 257135 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 245632 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 237060 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 231007 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 225841 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 222223 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 219638 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 217626 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 216639 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 216278 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 215919 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 215936 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 215843 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 215719 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 215761 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 215630 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 215439 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 215431 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 215337 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 215347 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 215213 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 215234 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 214942 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 214767 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 214742 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 214562 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 214550 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 214503 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 214475 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 214466 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 214603 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 214651 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 214592 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 214525 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 214517 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 214471 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 214397 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 214320 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 214235 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 214200 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 214063 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213975 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213989 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213946 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213934 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213930 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213868 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213776 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213726 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213713 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213702 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213611 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213602 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213566 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213545 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213570 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213612 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213663 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213615 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213618 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213616 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213625 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213616 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213623 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213643 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213675 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213617 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213592 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213584 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213576 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213566 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213530 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213494 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213497 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213475 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213435 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213395 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213371 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213386 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213404 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213373 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213366 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213351 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213351 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213277 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213277 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213279 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213291 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213269 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213244 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213242 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213219 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213188 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213161 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213145 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213111 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213093 bin pairs
minimal P9016[1m]: write outputs to /mnt/ssd/zliu/phase3/test_res/030-20260619_081645-p9016_global_copytrack_1m/outputs/p9016_pcgamma1_sep0_lct0p01_gct0p003_ieps0p5_noise0_seed17
[M::hk_bmap_gen] generated 5266 beads
