minimal P9016: input=/shared/zliu/CHARM/CHARM_mesc/data/pairs/P9016.pairs.gz output_root=/mnt/ssd/zliu/phase3/test_res/030-20260619_081645-p9016_global_copytrack_1m/outputs config=p9016_pcgamma1_msep1_lsep0p5_lct0p03_gct0p01_ieps0p5_noise0_seed17 baseline=softall n_iter=100 relax_steps=100 relax_step=0.012 chain=0 init_mode=unphased_scaffold_split init_eps=0.5 init_noise=0 init_scale=10 init_seed=17 min_sep=1 lambda_sep=0.5 lambda_copytrack=0.029999999 lambda_global_copytrack=0.0099999998 trans_chr_pair_prior_lambda=0 trans_chr_pair_prior_eps=0.001 trans_chr_pair_prior_power=1 trans_chr_pair_prior_warmup_iter=0 d_scale_mode=posterior_count d_scale_input=posterior_count d_scale_formula=n_raw*posterior_prob^1 d_scale_gamma=1 d_scale_eps=1e-06 readgroup_mode=off readgroup_max_segments=8 readgroup_eps=1e-06 relax_backend=cpu
minimal P9016: stage 1/1 name=1m bin_size_bp=1000000 parent=0
[M::hk_map_read] read 1703888 pairs
[M::hk_bmap_gen] generated 2633 beads
[M::hk_bmap_gen] 489556 bin pairs
minimal P9016[1m]: build binned contacts
minimal P9016[1m]: init mode=unphased_scaffold_split seed=17 scale=10
[M::hk_fdg] mid_dist:1000000 max_nei:69
[M::hk_fdg1_cpu] iter:10 elapsed:0.32s rep_coef:0.2092 RMS_force:367.1874 n_rep:43.0820 energy:25.1082,6.6566,0.0049 dist:5.6169,6.6204,1.4501
[M::hk_fdg1_cpu] iter:20 elapsed:0.79s rep_coef:0.6615 RMS_force:336.9308 n_rep:157.7303 energy:7.7515,3.4068,0.0177 dist:3.4076,4.2658,1.4016
[M::hk_fdg1_cpu] iter:30 elapsed:1.75s rep_coef:0.9352 RMS_force:226.0828 n_rep:592.3505 energy:1.8327,1.0566,0.0354 dist:1.9896,2.3234,1.2554
[M::hk_fdg1_cpu] iter:40 elapsed:3.16s rep_coef:0.9907 RMS_force:132.8226 n_rep:808.7839 energy:0.5357,0.4158,0.0366 dist:1.4081,1.7237,1.2560
[M::hk_fdg1_cpu] iter:50 elapsed:4.63s rep_coef:0.9987 RMS_force:99.3491 n_rep:815.5837 energy:0.1678,0.2703,0.0325 dist:1.0643,1.6062,1.3142
minimal P9016[1m]: run softall, n_iter=100 relax_steps=100 relax_step=0.012 relax_backend=cpu
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 287142 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 286399 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 270779 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 256939 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 245433 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 236962 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 230862 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 225734 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 222255 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 219696 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 217819 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 216496 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 215883 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 215655 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 215805 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 215803 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 215759 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 215671 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 215519 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 215402 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 215277 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 215140 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 215011 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 214933 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 214768 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 214733 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 214494 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 214403 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 214385 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 214284 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 214197 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 214146 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 214053 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 214032 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213931 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213887 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213729 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213635 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213523 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213519 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213421 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213436 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213429 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213405 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213371 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213347 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213344 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213372 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213312 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213208 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213075 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 213059 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212949 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212840 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212790 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212698 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212663 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212614 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212583 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212565 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212632 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212621 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212602 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212583 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212527 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212525 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212545 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212512 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212493 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212507 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212443 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212453 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212450 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212479 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212466 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212482 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212429 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212420 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212422 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212414 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212413 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212433 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212377 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212364 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212386 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212391 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212364 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212383 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212388 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212384 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212342 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212357 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212291 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212312 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212329 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212346 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212349 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212368 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212389 bin pairs
[M::hk_bmap_gen] generated 5266 beads
[M::hk_bmap_gen] 212404 bin pairs
minimal P9016[1m]: write outputs to /mnt/ssd/zliu/phase3/test_res/030-20260619_081645-p9016_global_copytrack_1m/outputs/p9016_pcgamma1_msep1_lsep0p5_lct0p03_gct0p01_ieps0p5_noise0_seed17
[M::hk_bmap_gen] generated 5266 beads
