config_name	score_name	target_called_fraction	actual_called_contacts	actual_called_fraction	score_threshold	top1_accuracy	top1_recall	same_cross_accuracy	same_cross_recall	baseline_top1_accuracy	baseline_same_cross_accuracy	delta_top1_vs_all_trans	eval_only_uses_phase_labels_for_scoring	call_score_uses_phase_labels	call_score_uses_charm_or_reference
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	pmax	0.01	1452	0.0100849441	1	0.506198347	0.00510498205	0.55785124	0.00562589858	0.340971127	0.534557603	0.16522722	1	0	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	pmax	0.02	2881	0.0200101405	1	0.595626519	0.0119185703	0.687955571	0.0137660876	0.340971127	0.534557603	0.254655391	1	0	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	pmax	0.05	7203	0.050028824	0.99999845	0.58850479	0.0294422026	0.67513536	0.0337762281	0.340971127	0.534557603	0.247533662	1	0	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	pmax	0.1	14398	0.100002084	0.999935508	0.560216697	0.056022837	0.645020142	0.0645033582	0.340971127	0.534557603	0.219245569	1	0	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	pmax	0.2	28797	0.200011113	0.997521579	0.492655485	0.0985365718	0.602041879	0.120415066	0.340971127	0.534557603	0.151684358	1	0	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	pmax	0.3	43197	0.300027088	0.991140544	0.43787763	0.13137515	0.576822465	0.173062364	0.340971127	0.534557603	0.0969065031	1	0	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	pmax	0.5	71990	0.500010418	0.966386318	0.391998889	0.196003528	0.557021809	0.278516708	0.340971127	0.534557603	0.0510277614	1	0	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	pmax	0.75	107988	0.750036464	0.881406844	0.361669815	0.271265549	0.5430696	0.407322003	0.340971127	0.534557603	0.0206986878	1	0	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	pmax	1	143977	1	0.290010184	0.340971127	0.340971127	0.534557603	0.534557603	0.340971127	0.534557603	0	1	0	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	margin	0.01	1444	0.0100293797	0.999999998	0.591412742	0.00593150295	0.67867036	0.00680664273	0.340971127	0.534557603	0.250441615	1	0	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	margin	0.02	2884	0.0200309772	0.999999962	0.583564494	0.0116893671	0.672330097	0.0134674288	0.340971127	0.534557603	0.242593366	1	0	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	margin	0.05	7200	0.0500079874	0.999997092	0.591805556	0.0295950048	0.679722222	0.0339915403	0.340971127	0.534557603	0.250834428	1	0	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	margin	0.1	14400	0.100015975	0.9998784	0.561180556	0.0561270203	0.646041667	0.064614487	0.340971127	0.534557603	0.220209428	1	0	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	margin	0.2	28796	0.200004167	0.995517406	0.49354077	0.0987102107	0.603174052	0.120637324	0.340971127	0.534557603	0.152569642	1	0	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	margin	0.3	43194	0.300006251	0.984162697	0.437375561	0.131215402	0.577279252	0.173187384	0.340971127	0.534557603	0.0964044341	1	0	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	margin	0.5	71990	0.500010418	0.94006517	0.391471038	0.195739597	0.556813446	0.278412524	0.340971127	0.534557603	0.0504999103	1	0	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	margin	0.75	107983	0.750001736	0.786357581	0.361158701	0.270869653	0.542715057	0.407037235	0.340971127	0.534557603	0.0201875736	1	0	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	margin	1	143977	1	4.3393e-05	0.340971127	0.340971127	0.534557603	0.534557603	0.340971127	0.534557603	0	1	0	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	neg_entropy	0.01	1445	0.0100363252	-6.14349099e-08	0.58200692	0.00584121075	0.671972318	0.00674413274	0.340971127	0.534557603	0.241035793	1	0	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	neg_entropy	0.02	2881	0.0200101405	-7.07733861e-07	0.582436654	0.0116546393	0.669906283	0.0134049188	0.340971127	0.534557603	0.241465527	1	0	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	neg_entropy	0.05	7200	0.0500079874	-2.25925597e-05	0.591805556	0.0295950048	0.681111111	0.0340609959	0.340971127	0.534557603	0.250834428	1	0	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	neg_entropy	0.1	14413	0.100106267	-0.00070050021	0.560951918	0.0561548025	0.646083397	0.064676997	0.340971127	0.534557603	0.219980791	1	0	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	neg_entropy	0.2	28797	0.200011113	-0.0183348764	0.492551307	0.0985157352	0.602597493	0.120526195	0.340971127	0.534557603	0.15158018	1	0	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	neg_entropy	0.3	43196	0.300020142	-0.0546274582	0.437471062	0.13125013	0.576372812	0.172923453	0.340971127	0.534557603	0.0964999348	1	0	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	neg_entropy	0.5	71989	0.500003473	-0.162785263	0.391573713	0.195788216	0.556585034	0.27829445	0.340971127	0.534557603	0.0506025853	1	0	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	neg_entropy	0.75	107983	0.750001736	-0.417316945	0.362019948	0.271515589	0.5430114	0.407259493	0.340971127	0.534557603	0.0210488203	1	0	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	neg_entropy	1	143977	1	-1.37914102	0.340971127	0.340971127	0.534557603	0.534557603	0.340971127	0.534557603	0	1	0	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	distance_gap	0.01	1441	0.010008543	4.28786686	0.439278279	0.00439653556	0.600971548	0.00601484959	0.340971127	0.534557603	0.0983071516	1	0	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	distance_gap	0.02	2880	0.020003195	4.03555771	0.449305556	0.00898754662	0.611805556	0.0122380658	0.340971127	0.534557603	0.108334428	1	0	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	distance_gap	0.05	7199	0.0500010418	3.60234513	0.450201417	0.0225105399	0.619252674	0.0309632789	0.340971127	0.534557603	0.10923029	1	0	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	distance_gap	0.1	14400	0.100015975	3.17872878	0.443958333	0.0444029255	0.613194444	0.0613292401	0.340971127	0.534557603	0.102987206	1	0	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	distance_gap	0.2	28797	0.200011113	2.64534767	0.433170122	0.0866388381	0.595235615	0.119053738	0.340971127	0.534557603	0.0921989946	1	0	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	distance_gap	0.3	43194	0.300006251	2.23865128	0.415312312	0.12459629	0.579825902	0.173951395	0.340971127	0.534557603	0.0743411846	1	0	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	distance_gap	0.5	71989	0.500003473	1.59594152	0.385156066	0.19257937	0.557446277	0.278725074	0.340971127	0.534557603	0.0441849382	1	0	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	distance_gap	0.75	107984	0.750008682	0.84688796	0.360599718	0.27045292	0.542506297	0.406884433	0.340971127	0.534557603	0.0196285911	1	0	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	distance_gap	1	143977	1	2.90974742e-06	0.340971127	0.340971127	0.534557603	0.534557603	0.340971127	0.534557603	0	1	0	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	posterior_nearest_agreement_gap	0.01	1441	0.010008543	4.28786686	0.439278279	0.00439653556	0.600971548	0.00601484959	0.340971127	0.534557603	0.0983071516	1	0	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	posterior_nearest_agreement_gap	0.02	2880	0.020003195	4.03555771	0.449305556	0.00898754662	0.611805556	0.0122380658	0.340971127	0.534557603	0.108334428	1	0	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	posterior_nearest_agreement_gap	0.05	7199	0.0500010418	3.60234513	0.450201417	0.0225105399	0.619252674	0.0309632789	0.340971127	0.534557603	0.10923029	1	0	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	posterior_nearest_agreement_gap	0.1	14400	0.100015975	3.17872878	0.443958333	0.0444029255	0.613194444	0.0613292401	0.340971127	0.534557603	0.102987206	1	0	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	posterior_nearest_agreement_gap	0.2	28797	0.200011113	2.64534767	0.433170122	0.0866388381	0.595235615	0.119053738	0.340971127	0.534557603	0.0921989946	1	0	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	posterior_nearest_agreement_gap	0.3	43194	0.300006251	2.23865128	0.415312312	0.12459629	0.579825902	0.173951395	0.340971127	0.534557603	0.0743411846	1	0	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	posterior_nearest_agreement_gap	0.5	71989	0.500003473	1.59592374	0.385156066	0.19257937	0.557446277	0.278725074	0.340971127	0.534557603	0.0441849382	1	0	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	posterior_nearest_agreement_gap	0.75	107986	0.750022573	0.842852239	0.360565258	0.270432083	0.542561073	0.406933052	0.340971127	0.534557603	0.0195941311	1	0	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	posterior_nearest_agreement_gap	1	143977	1	-1.76246709	0.340971127	0.340971127	0.534557603	0.534557603	0.340971127	0.534557603	0	1	0	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	n_raw	0.01	1458	0.0101266174	51	0.447187929	0.00452850108	0.503429355	0.00509803649	0.340971127	0.534557603	0.106216801	1	0	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	n_raw	0.02	2897	0.0201212694	43	0.504314808	0.0101474541	0.541594753	0.0108975739	0.340971127	0.534557603	0.163343681	1	0	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	n_raw	0.05	7205	0.0500427152	28	0.526162387	0.0263305945	0.600693963	0.0300603569	0.340971127	0.534557603	0.18519126	1	0	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	n_raw	0.1	14403	0.100036811	15	0.524265778	0.0524458768	0.600708186	0.0600929315	0.340971127	0.534557603	0.183294651	1	0	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	n_raw	0.2	28796	0.200004167	3	0.506667593	0.10133563	0.603764412	0.120755398	0.340971127	0.534557603	0.165696465	1	0	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	n_raw	0.3	43194	0.300006251	2	0.445617447	0.13368802	0.576167986	0.172853998	0.340971127	0.534557603	0.10464632	1	0	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	n_raw	0.5	71989	0.500003473	1	0.388587145	0.194294922	0.553681812	0.276842829	0.340971127	0.534557603	0.0476160179	1	0	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	n_raw	0.75	107983	0.750001736	1	0.3583064	0.268730422	0.539195985	0.404397925	0.340971127	0.534557603	0.0173352727	1	0	0
p9016_pcgamma1_prior0p5_power1_warmup0_sep_off	n_raw	1	143977	1	1	0.340971127	0.340971127	0.534557603	0.534557603	0.340971127	0.534557603	0	1	0	0
